Frame,Away_1450_x,Away_1450_y,Away_1451_x,Away_1451_y,Away_1452_x,Away_1452_y,Away_1453_x,Away_1453_y,Away_1454_x,Away_1454_y,Away_2916_x,Away_2916_y,Away_4168_x,Away_4168_y,Away_4169_x,Away_4169_y,Away_4170_x,Away_4170_y,Away_4270_x,Away_4270_y,Away_6328_x,Away_6328_y,Away_8161_x,Away_8161_y,ball_x,ball_y,Period,Time [s]
112,-35.94220805402138,8.45435686299303,-35.24363500241019,4.404422972488736,-36.32712924796741,-1.7153604799300528,-36.65800392092598,-5.97402722688262,-33.075743572881244,13.161598328886463,-36.17675303181517,-19.007564676461065,-29.665950902463173,1.8430236546059,-26.386046108311493,-6.0044036536483345,-26.067773398328917,-12.917771046565887,-4.398639455782321,0.4285714285714295,-50.09606530649141,1.368588461269515,51.702040816326495,-34.14285714285714,-24.223267846046006,9.795810686953446,1,5.6000000000000005
113,-35.980989235054125,8.580641852879621,-35.283972059459515,4.470560688951537,-36.46518441857457,-1.64554786498741,-36.80644432429761,-5.834223028007088,-33.08918941299918,13.278817073472927,-36.279673575537615,-18.75964042159601,-29.774178613114827,2.0559870037547903,-26.535877673830367,-5.890198404809574,-26.079901598800493,-12.833954543396864,-4.398639455782321,0.4285714285714295,-50.124245547316356,1.4163372104041025,51.70204081632656,-34.14285714285714,-24.2669902551271,9.825549980799686,1,5.65
114,-36.02067126380872,8.70699883468655,-35.32593854833202,4.533467240591158,-36.59930554072641,-1.5800248060389006,-36.94928913592697,-5.698346451561251,-33.11100002531491,13.401110795471823,-36.38177586073044,-18.510208717913052,-29.879885991957906,2.2711346226219846,-26.687093536310677,-5.777913276601962,-26.092033249932488,-12.751319401889518,-4.398639455782321,0.4285714285714295,-50.152130475049134,1.4628737977745145,51.70204081632656,-34.14285714285714,-24.310078745029408,9.854805769312794,1,5.7
115,-36.06126305593895,8.833241843046808,-35.369514071059974,4.593087563674779,-36.72890006216162,-1.5188768246340931,-37.085952668719784,-5.566551847432314,-33.141722617712404,13.528723302552923,-36.48286127013514,-18.259591671293702,-29.9829473325253,2.488507028125798,-26.83959062659971,-5.667518485137055,-26.104357897858602,-12.669961999507654,-4.398639455782307,0.4285714285714295,-50.17971619104912,1.5081510153880382,51.70204081632656,-34.14285714285714,-24.353044629395878,9.883473457415727,1,5.75
116,-36.10277352709863,8.95918491259337,-35.41467822967561,4.649366594469554,-36.85337543061883,-1.4621894423225317,-37.21584923558181,-5.43899356550743,-33.181904398075666,13.661898402385896,-36.58273118649313,-18.008111387619298,-30.083236928349816,2.7081447371845164,-26.993265875544715,-5.558984246526354,-26.117065088712586,-12.589978713715098,-4.398639455782307,0.4285714285714295,-50.20699879667568,1.5521216552519312,51.70204081632656,-34.14285714285714,-24.396399221869476,9.91144845003144,1,5.800000000000001
117,-36.14521159294151,9.08464207795918,-35.46141062621121,4.702249269242696,-36.972139093836695,-1.4100481806537752,-37.33839314941874,-5.315825955673784,-33.23209257428867,13.800879902640501,-36.68118699254591,-17.756089972771335,-30.180629072964305,2.9300882667164196,-27.14801621399296,-5.452280776881491,-26.130344368628155,-12.51146592197567,-4.398639455782307,0.4285714285714198,-50.23397439328818,1.5947385093734419,51.70204081632645,-34.14285714285714,-24.440653836093098,9.938626152082819,1,5.8500000000000005
118,-36.1885861691214,9.209427373777233,-35.50969086269903,4.751680524261373,-37.08459849955386,-1.3625385611773486,-37.452998723136325,-5.197203367818573,-33.29283435423538,13.945911610986458,-36.77803007103496,-17.50384953263114,-30.27499805990162,3.1543781336398142,-27.303738572791747,-5.34737829231393,-26.14438528373904,-12.43452000175317,-4.398639455782307,0.4285714285714295,-50.26063908224601,1.6359543697598529,51.70204081632656,-34.14285714285714,-24.486319785709735,9.96490196849287,1,5.9
119,-36.2329061712921,9.333354834680444,-35.55949854117135,4.797605295792745,-37.190161095508984,-1.3197461054428157,-37.55908026964027,-5.083280151828934,-33.364676945799765,14.097237335093489,-36.87306180470171,-17.251712173080236,-30.3662181826946,3.3810548548730046,-27.460329882788297,-5.244247008935312,-26.159377380178967,-12.359237330511439,-4.398639455782307,0.4285714285714295,-50.28698896490853,1.6757220284183976,51.70204081632656,-34.142857142857125,-24.533908384362306,9.990171304184512,1,5.95
120,-36.27818051510737,9.45623849530185,-35.61081326366042,4.839968520103998,-37.28823432944071,-1.2817563349997594,-37.656052101836316,-4.974210657592116,-33.44816755686582,14.255100882631297,-36.966083576287666,-17.0,-30.45416373487608,3.610158947334276,-27.617687074829934,-5.142857142857143,-26.175510204081622,-12.285714285714292,-4.398639455782307,0.4285714285714295,-50.31302014263513,1.7139942773563923,51.70204081632656,-34.14285714285714,-24.583930945693755,10.014329564080699,1,6.0
121,-36.324527354083685,9.577907555526373,-35.66372235893104,4.878785241858532,-37.378515991646175,-1.248529590810978,-37.74359940622075,-4.870060248551344,-33.54367887088084,14.41953246966682,-37.0569772791514,-16.749021955219174,-30.538818158804762,3.841634520157474,-27.775706104652638,-5.043165188906314,-26.19293011510174,-12.214016450400837,-4.398639455782307,0.4285714285714295,-50.33874186375395,1.7507851968417658,51.702040816326495,-34.14285714285714,-25.749147931434724,10.407983259501453,1,6.050000000000001
122,-36.372501793188135,9.698251876247104,-35.71874406267821,4.914350939304657,-37.46186524265638,-1.2195254914925142,-37.82249086365213,-4.770538342374131,-33.650885473545365,14.58970794585571,-37.145946849120065,-16.4990343243557,-30.620601492142722,4.075040051338604,-27.934279027547372,-4.945072756770977,-26.211610726977636,-12.144086229911471,-4.398639455782307,0.4285714285714295,-50.364215964468244,1.786354020185374,51.70204081632656,-34.14285714285714,-26.876863680852964,10.788967640586854,1,6.1000000000000005
123,-36.422768175250454,9.817176483609089,-35.776504337329506,4.947031199086897,-37.53943158556079,-1.1940784750736753,-37.89376602857959,-4.675265370284062,-33.76928742612327,14.764589569250797,-37.23327673263793,-16.25028022897493,-30.70004292137792,4.309837611089233,-28.093296923693845,-4.8484677348546334,-26.231482466968668,-12.075835235161911,-4.398639455782307,0.4285714285714246,-50.38951742795005,1.821021268958796,51.70204081632656,-34.14285714285714,-27.967078193948534,11.157282707336869,1,6.15
124,-36.47599084310043,9.934586403757379,-35.83762914531244,4.977191607849797,-37.61236452344893,-1.1715229795838011,-37.958464455452244,-4.583861763504736,-33.898384789878435,14.943139597904928,-37.319251376149296,-16.00300279064206,-30.777671632998285,4.545489269620963,-28.252650873271776,-4.753238011560718,-26.252475762334157,-12.009175077067878,-4.398639455782307,0.4285714285714295,-50.414721237371424,1.8551074647335821,51.70204081632656,-34.14285714285714,-29.0197914707214,11.512928459751503,1,6.2
125,-36.532834139567804,10.050386662837028,-35.90274444905458,5.005197752237865,-37.68181355941026,-1.1511934430521797,-38.017625698719215,-4.495947953259771,-34.03767762607474,15.124320289870921,-37.40415522609842,-15.757445130922381,-30.854016813491725,4.781457097145331,-28.412231956460847,-4.65927147529273,-26.274521040333433,-11.944017366545054,-4.398639455782321,0.4285714285714295,-50.43990237590438,1.8889331290812927,51.70204081632656,-34.14285714285716,-30.035003511171578,11.855904897830758,1,6.25
126,-36.59396240748231,10.164482286993108,-35.97247621098349,5.031415218895618,-37.748928196534266,-1.132424303508151,-38.072289312829625,-4.41114437077274,-34.18666599597602,15.307093903201633,-37.48827272892958,-15.513850371381242,-30.9296076493462,5.017203163873912,-28.57193125344077,-4.566456014454208,-26.297548728225788,-11.880273714509155,-4.398639455782291,0.4285714285714295,-50.465135826720974,1.9228187835734785,51.70204081632656,-34.14285714285714,-31.012714315299036,12.186212021574631,1,6.300000000000001
127,-36.66003998967373,10.276778302370655,-36.04745039352668,5.05620959446764,-37.81485793791043,-1.114549998981012,-38.123494852232625,-4.329071447267225,-34.34484996084618,15.490422695949894,-37.57188833108705,-15.272461633583857,-31.00497332704965,5.252189540018261,-28.731639844391253,-4.474679517448553,-26.321489253270585,-11.8178557318759,-4.398639455782307,0.4285714285714295,-50.49049657299324,1.957084949781704,51.70204081632656,-34.14285714285714,-31.952923883103807,12.503849830983116,1,6.3500000000000005
128,-36.73173122897181,10.387179735114765,-36.12829295911173,5.079946465598397,-37.880752286628244,-1.0969049675000793,-38.1722818713773,-4.249349613966838,-34.51172958194908,15.673268926168527,-37.65528647901511,-15.03352203909553,-31.08064303309,5.485878295789994,-28.891248809492016,-4.383829872679268,-26.346273042727127,-11.756675029560954,-4.398639455782321,0.4285714285714295,-50.516059597893204,1.9920521492775296,51.70204081632656,-34.14285714285714,-32.855632214585896,12.808818326056219,1,6.4
129,-36.8097004682063,10.495591611370472,-36.21562987016616,5.10299141893245,-37.947760745777174,-1.0788236470946932,-38.219689924712796,-4.171599302095147,-34.68680492054861,15.854594851910427,-37.73875161915804,-14.797274709481524,-31.15714595395518,5.717731501400599,-29.05064922892272,-4.293794968549854,-26.371830523854715,-11.696643218480071,-4.398639455782321,0.4285714285714295,-50.541899884592915,2.02804090363253,51.70204081632656,-34.14285714285714,-33.72083930974526,13.101117506793946,1,6.45
130,-36.89461205020697,10.601918957282821,-36.31008708911754,5.1257100411143375,-38.01703281844671,-1.059640475794151,-38.26675856668823,-4.095440942875772,-34.8695760379086,16.033362731228365,-37.8225681979601,-14.563962766307123,-31.23501127613314,5.947211227061698,-29.2097321828631,-4.204462693463793,-26.398092123912683,-11.637671909548942,-4.398639455782307,0.4285714285714295,-50.56809241626441,2.065371734418256,51.70204081632656,-34.14285714285714,-34.548545168581946,13.380747373196279,1,6.5
131,-36.987130317803555,10.706066798996895,-36.412290578393396,5.148467918788555,-38.08971800772635,-1.038689891627769,-38.31452735175274,-4.020494967532283,-35.059542995292965,16.208534822175217,-37.907020661865594,-14.333829331137611,-31.314768186111802,6.1737795429848354,-29.36838875149285,-4.115720935824533,-26.424988270160398,-11.579672713683271,-4.398639455782307,0.4285714285714295,-50.594712176079724,2.104365163206243,51.70204081632656,-34.14285714285714,-35.33874979109593,13.647707925263255,1,6.550000000000001
132,-37.08791961382582,10.807940162657735,-36.5228663004213,5.171630638599669,-38.166965816705535,-1.0153063326248777,-38.36403583435542,-3.9463818072882892,-35.256205853965554,16.37907338280381,-37.99239345731877,-14.107117525538287,-31.396945870379117,6.396898519381587,-29.526510014991675,-4.0274575840355755,-26.452449389857133,-11.52255724179877,-4.398639455782307,0.4285714285714246,-50.6218341472109,2.14534171156809,51.702040816326495,-34.14285714285714,-36.09145317728722,13.90199916299483,1,6.6000000000000005
133,-37.19764428110353,10.907444074410426,-36.64244021762879,5.195563787192189,-38.24992574847382,-0.9888242368147746,-38.41632356894543,-3.872721893367366,-35.459064675190234,16.543940671166993,-38.07897103076392,-13.884070471074379,-31.482073515423032,6.616030226463525,-29.68398705353929,-3.939560526500406,-26.48040591026223,-11.466237104811121,-4.398639455782307,0.4285714285714295,-50.64953331282996,2.188621901075324,51.702040816326495,-34.142857142857125,-36.8066553271558,14.143621086391043,1,6.65
134,-37.316968662466415,11.004483560399988,-36.77163829244342,5.220632951210643,-38.339747306120636,-0.9585780422267806,-38.472430109971874,-3.799135656993118,-35.66761952023089,16.702098945317577,-38.16703782864532,-13.664931289311214,-31.57068030773143,6.830636734442204,-29.840710947315404,-3.851917651622489,-26.50878825863501,-11.41062391363606,-4.398639455782321,0.4285714285714295,-50.67788465610896,2.2345262532995425,51.70204081632656,-34.14285714285714,-37.48435624070169,14.37257369545185,1,6.7
135,-37.446557100744265,11.098963646771516,-36.91108648729273,5.247203717299555,-38.437579992735465,-0.9239021868902313,-38.533395011883876,-3.7252435293891444,-35.88137045035139,16.85251046330844,-38.25687829740725,-13.449943101814055,-31.663295433792303,7.040180113529188,-29.996572776499686,-3.764416847805314,-26.537526862234778,-11.355629279189293,-4.398639455782307,0.4285714285714295,-50.70696316021992,2.2833752898122635,51.70204081632656,-34.14285714285714,-38.12455591792489,14.588856990177286,1,6.75
136,-37.587073938766785,11.190789359670045,-37.06141076460425,5.275641672103478,-38.54457331140782,-0.8841311088344238,-38.60025782913056,-3.6506659417790344,-36.09981752681559,16.994137483192386,-38.348776883493976,-13.239349030148176,-31.760448080093568,7.244122433936062,-30.151463621271876,-3.6769460034523704,-26.566552148320884,-11.301164812386517,-4.398639455782307,0.4285714285714295,-50.7368438083349,2.3354895321850755,51.70204081632656,-34.14285714285714,-38.727254358825384,14.792470970567342,1,6.800000000000001
137,-37.73918351936378,11.279865725240631,-37.22323708680556,5.306312402266921,-38.661876765227156,-0.8385992460886649,-38.67405811616106,-3.575023325386335,-36.32246081088739,17.12594226302228,-38.44301803334977,-13.033392195878847,-31.862667433123153,7.44192576587438,-30.305274561811657,-3.589393006967109,-26.595794544152646,-11.24714212414342,-4.398639455782321,0.4285714285714295,-50.767601583625925,2.3911895019895386,51.70204081632656,-34.14285714285714,-39.29245156340318,14.983415636622036,1,6.8500000000000005
138,-37.90355018536497,11.366097769628345,-37.3971914163242,5.339581494434394,-38.79063985728297,-0.786641036682324,-38.75583542742449,-3.4979361114346936,-36.54880036383065,17.24688706085095,-38.53988619341892,-12.832315720571383,-31.97048267936899,7.633052179555711,-30.457896678298734,-3.5016457467530655,-26.62518447698936,-11.19347282537575,-4.398639455782307,0.4285714285714295,-50.79931146926504,2.4507957207971938,51.702040816326495,-34.142857142857125,-39.82014753165828,15.161690988341313,1,6.9
139,-38.08083827960013,11.449390518978241,-37.583899715587705,5.375814535250458,-38.93201209066475,-0.7275909186446546,-38.84662931736999,-3.4190247311477147,-36.77833624690922,17.355934134731225,-38.639665810145694,-12.636362725791036,-32.08442300531903,7.816963745191629,-30.60922105091282,-3.4135921112136582,-26.654652374090368,-11.140068526999189,-4.398639455782307,0.4285714285714295,-50.83204844842427,2.5146287101796205,51.70204081632656,-34.14285714285714,-40.31034226359068,15.327297025725239,1,6.95
140,-38.27171214489901,11.52964899943539,-37.78398794702362,5.415377111359643,-39.08714296846197,-0.660783330005002,-38.94747934044666,-3.3379096157489347,-37.01056852138701,17.452045742715953,-38.74264132997438,-12.445776333103092,-32.20501759746121,7.993122532993683,-30.759138759833625,-3.3251199887524003,-26.684128662715004,-11.086840839929451,-4.398639455782307,0.4285714285714295,-50.865887504275655,2.5830089917083647,51.70204081632656,-34.14285714285714,-40.763035759200385,15.480233748773765,1,7.0
141,-38.47683612409136,11.606778237144841,-37.998082073059514,5.4586348094064565,-39.25718199376411,-0.5855527087926827,-39.059425051103645,-3.2542111964619873,-37.24499724852786,17.534184142857967,-38.84909719934925,-12.260799664072808,-32.33279564228345,8.160990613173452,-30.907540885240817,-3.236117267772776,-26.71354377012258,-11.03370137508223,-4.398639455782307,0.4285714285714295,-50.90090361999123,2.656257086954996,51.702040816326495,-34.14285714285714,-41.178228018487395,15.620501157486911,1,7.050000000000001
142,-38.69687456000694,11.680683258251632,-38.22680805612293,5.505953216035443,-39.44327866966068,-0.5012334930369937,-39.18350600379005,-3.1675499045104467,-37.48112248959565,17.601311593210117,-38.95931786471458,-12.081675840265511,-32.468286326273706,8.320030055942501,-31.054318507314147,-3.146471836678236,-26.74282812357241,-10.980561743373254,-4.398639455782307,0.4285714285714295,-50.93717177874306,2.7346935174910603,51.702040816326495,-34.14285714285714,-41.555919041451716,15.748099251864687,1,7.1000000000000005
143,-38.932491795475514,11.751269088900855,-38.4707918586414,5.557697917891139,-39.64658249924113,-0.4071601207672899,-39.320761752955015,-3.0775461711178944,-37.718444305854256,17.652390351825222,-39.07358777251464,-11.90864798324644,-32.6120188359199,8.469702931512408,-31.1993627062333,-3.0560715838723076,-26.771912150323836,-10.9273335557182,-4.398639455782307,0.4285714285714295,-50.974766963703146,2.818638804888141,51.70204081632656,-34.14285714285714,-41.896108828093325,15.863028031907065,1,7.15
144,-39.18435217332681,11.818440755237546,-38.730659443042484,5.614234501618046,-39.868242985594954,-0.3026670300128538,-39.47223185304766,-2.983820427507944,-37.95646275856755,17.686382676756146,-39.19219136919371,-11.741959214580879,-32.764522357709964,8.609471310094728,-31.34256456217797,-2.9648043977584218,-26.800726277636155,-10.873928423032801,-4.398639455782307,0.4285714285714295,-51.01376415804355,2.9084134707177705,51.702040816326495,-34.14285714285714,-42.19879737841223,15.96528749761407,1,7.2
145,-39.45312003639061,11.882103283406762,-39.00703677175372,5.675928553860707,-40.109409631811644,-0.1870886588030163,-39.63895585851711,-2.885993104904179,-38.1946779089994,17.702250826055703,-39.31541310119606,-11.581852655834123,-32.92632607813183,8.738797261901015,-31.483815155327882,-2.872558166740078,-26.829200932768714,-10.820257956232759,-4.398639455782307,0.4285714285714295,-51.0542383449363,3.0043380365515424,51.70204081632656,-34.14285714285714,-42.463984692408445,16.054877648985688,1,7.25
146,-39.73945972749665,11.942161699553585,-39.30054980720267,5.743145661263659,-40.37123194098068,-0.05975944516708893,-39.821973323812486,-2.78368463453022,-38.43258981841368,17.698957057776756,-39.44353741496598,-11.428571428571438,-33.09795918367346,8.857142857142854,-31.6230055658627,-2.77922077922078,-26.857266542980827,-10.76623376623376,-4.398639455782307,0.4285714285714295,-51.09626450755344,3.1067330239609823,51.70204081632656,-34.14285714285714,-42.69167077008197,16.131798486021946,1,7.300000000000001
147,-40.04362533169832,11.998450615301833,-39.61145646144805,5.816040442418048,-40.65423899070193,0.07958995122079017,-40.02195639734375,-2.676725630199324,-38.66972713186018,17.675774472345665,-39.57674401417229,-11.28222985527136,-33.279775159880714,8.964094811066474,-31.760154436588067,-2.6847415269511514,-26.88487343672859,-10.711781479313569,-4.398639455782307,0.4285714285714198,-51.13986778684993,3.2156098939286992,51.702040816326495,-34.14285714285714,-42.94895690400235,15.91604402411948,1,7.3500000000000005
148,-40.36422990294348,12.05052298419051,-39.938542445073274,5.893923643701559,-40.95647815661683,0.22964398410731632,-40.238107603364256,-2.5657874360836765,-38.90573282953245,17.633219539683115,-39.714793631381966,-11.14242706206545,-33.47142468853117,9.059738419056735,-31.8957906608131,-2.5893153150705097,-26.912051547255277,-10.656882783197746,-4.398639455782321,0.4285714285714295,-51.18487395491251,3.3297438650814084,51.702040816326495,-34.14285714285714,-43.21111382361771,15.70797571365008,1,7.4
149,-40.6994762374036,12.097861345237368,-40.28022541829296,5.97589504343847,-41.275376388877234,0.38869088559428094,-40.46926206008818,-2.451751578945169,-39.140278475409936,17.5721195720833,-39.85734225638653,-11.008633375998514,-33.67238275046038,9.144283621533186,-32.03057069447281,-2.4931984520653563,-26.93885070900088,-10.601533380974056,-4.398639455782321,0.4285714285714295,-51.23105894161083,3.447601095456766,51.702040816326495,-34.14285714285714,-43.477380181666014,15.507157807537451,1,7.45
150,-41.04756713125016,12.1399482374602,-40.63492304132168,6.061054419953074,-41.60836063763495,0.5550188877835671,-40.7142548857297,-2.3354995855456995,-39.373035633472085,17.493301881840427,-40.00404587897754,-10.88031912411538,-33.882124326503835,9.217940358915358,-32.165150993502216,-2.396647246422177,-26.965320756405486,-10.545728975730158,-4.398639455782307,0.4285714285714295,-51.27819867681453,3.567647743092564,51.702040816326495,-34.14285714285714,-43.74699463088528,15.31315455870531,1,7.5
151,-41.40670538065465,12.176266199876748,-41.00105297437405,6.1485015515696855,-41.95285785304182,0.7269162227769954,-40.97192119850302,-2.2179129826471096,-39.60367586769838,17.397593781248712,-40.15456048894654,-10.756954633460868,-34.10012439749711,9.28091857162277,-32.30018801383636,-2.2999180066274487,-26.991511523909068,-10.48946527055367,-4.398639455782307,0.4285714285714295,-51.3260690903933,3.6883499660264834,51.70204081632656,-34.14285714285716,-44.019195824013515,15.125530220077408,1,7.550000000000001
152,-41.77509378178855,12.206297771504817,-41.37703287766465,6.237336216612599,-42.30629498524966,0.9026711226764439,-41.2410961166223,-2.0998732970113174,-39.83187074206823,17.285822582602353,-40.30854207608503,-10.63801023107979,-34.325857944275704,9.33342820007495,-32.43633821141028,-2.2032670411676536,-27.017472845951698,-10.43273796853231,-4.398639455782307,0.4285714285714246,-51.374446112216766,3.808173922296253,51.70204081632656,-34.14285714285714,-44.29322241378871,14.943849044577437,1,7.6000000000000005
153,-42.150935130823335,12.22952549136214,-41.76128041140809,6.326658193406096,-42.66609898441032,1.080571819583738,-41.52061475830174,-1.9822620554001846,-40.05729182056114,17.158815598195567,-40.46564663018455,-10.522956244016926,-34.55879994767515,9.375679184691473,-32.57425804215897,-2.1069506585293105,-27.04325455697341,-10.375542772753736,-4.398639455782307,0.4285714285714295,-51.423105672154605,3.925585769939632,51.70204081632656,-34.142857142857125,-44.56831305294887,14.767675285129148,1,7.65
154,-42.53243222393049,12.245431898466517,-42.15221323581897,6.415567260274493,-43.0296968006756,1.2589065456007367,-41.80931224175553,-1.8659607845755894,-40.27961066715655,17.017400140322543,-40.625530141036656,-10.411262999317138,-34.79842538853099,9.407881465891824,-32.71460396201746,-2.0112251671988726,-27.06890649141423,-10.317875386305596,-4.398639455782321,0.4285714285714295,-51.471823700076456,4.039051666994305,51.70204081632656,-34.14285714285716,-44.84370639423198,14.596573194656251,1,7.7
155,-42.91778785728149,12.253499531835713,-42.548249011111864,6.503163195542062,-43.39451538419737,1.4359635328292892,-42.106023685197826,-1.7518510112994234,-40.49849884583392,16.862403521277503,-40.787848598432845,-10.30240082402521,-35.04420924767873,9.430244984095578,-32.85803242692078,-1.9163468756628452,-27.094478483714166,-10.259731512275561,-4.398639455782307,0.4285714285714246,-51.520376125851996,4.147037771497997,51.70204081632656,-34.14285714285714,-45.11864109037603,14.430107026082458,1,7.75
156,-43.30520482704781,12.253210930487484,-42.9478053975014,6.588545777533147,-43.75798168512744,1.610031013371221,-42.40958420684286,-1.640814262333574,-40.713627920572705,16.694653053354667,-40.952257992164675,-10.195840045185967,-35.295626505953926,9.442979679722248,-33.005199892803944,-1.822572092407691,-27.120020368313288,-10.201106853751313,-4.398639455782321,0.4285714285714246,-51.568538879350875,4.248010241488462,51.70204081632656,-34.14285714285716,-45.39235579411906,14.267841032331498,1,7.800000000000001
157,-43.69288592940096,12.244048633439638,-43.34930005520215,6.670814784571975,-44.117522653617634,1.77939721932842,-42.718828924904756,-1.533732064439904,-40.924669455352344,16.514976048848222,-41.11841431202368,-10.091050989844192,-35.55215214419208,9.446295493191364,-33.15676281560201,-1.7301571259199346,-27.14558197965161,-10.141997113820523,-4.398639455782321,0.4285714285714295,-51.61608789044274,4.340435235003389,51.702040816326495,-34.14285714285714,-45.66408915819904,14.109339466327107,1,7.8500000000000005
158,-44.0790339605124,12.2254951797099,-43.75115064442873,6.749069994982912,-44.47056523981979,1.9423503828026771,-43.03259295759775,-1.4314859443803245,-41.13129501415233,16.324199820052385,-41.28597354780138,-9.98750398504477,-35.81326114322873,9.440402364922472,-33.313377651249965,-1.6393582846860286,-27.171213152169162,-10.082397995570835,-4.398639455782307,0.4285714285714295,-51.662799088997254,4.422778910080513,51.70204081632656,-34.14285714285714,-45.933079835353965,13.954166580992982,1,7.9
159,-44.461851716553596,12.197033108316052,-44.15177482539573,6.822411187090214,-44.814536393885746,2.097178735895857,-43.349711423136,-1.3349574289167037,-41.3331761609521,16.12315167926135,-41.45459168928932,-9.884669357832472,-36.07842848389942,9.425510235335084,-33.47570085568284,-1.5504318771924883,-27.196963720305984,-10.022305202089958,-4.398639455782307,0.4285714285714295,-51.70844840488408,4.493507424757543,51.70204081632656,-34.14285714285714,-46.198566478321844,13.801886629252872,1,7.95
160,-44.83954199369606,12.15814495827588,-44.549590258317735,6.889938139218201,-45.14686306596731,2.242170510709842,-43.6690194397337,-1.2450280448109141,-41.52998445973111,15.912658938769372,-41.62392472627902,-9.782017435252092,-36.34712914703966,9.40182904484877,-33.64438888483567,-1.4636342119257855,-27.222883518502115,-9.961714436465527,-4.398639455782321,0.4285714285714295,-51.75281176797288,4.551086937072259,51.70204081632656,-34.14285714285714,-46.45978773984067,13.652063864030483,1,8.0
161,-45.21030758811125,12.108313268607143,-44.94301460340935,6.950750629691134,-45.46497220621634,2.3756139393464584,-43.98935212560503,-1.1625793188248426,-41.72139147446882,15.693548910870609,-41.79362864856203,-9.679018544348455,-36.61883811348498,9.369568733883025,-33.820098194643464,-1.3792215973724113,-27.24902238119757,-9.90062140178519,-4.398639455782321,0.4285714285714295,-51.79566510813329,4.593983605062304,51.70204081632656,-34.14285714285714,-46.71598227264845,13.504262538249542,1,8.05
162,-45.57235129597066,12.04702057832762,-45.330465520885184,7.003948436833321,-45.766290764784635,2.4957972539075497,-44.309544598964166,-1.0884927777203621,-41.90706876914469,15.466648907859259,-41.963359445929854,-9.57514301216641,-36.893030364070924,9.32893924285741,-34.00348524104127,-1.2974503420188523,-27.275430142832395,-9.839021801136688,-4.398639455782321,0.4285714285714295,-51.836784355235,4.620663586765454,51.70204081632656,-34.14285714285714,-46.96638872948318,13.358046904833772,1,8.1
163,-45.92387591344576,11.973749426455086,-45.71036067095982,7.048631338969087,-46.04824569182406,2.601008686494937,-44.62843197802531,-1.0236499482593981,-42.086687907738174,15.232786242029585,-42.13277310817404,-9.469861165750743,-37.169180879633,9.280150512191431,-34.19520647996408,-1.218576754351609,-27.302156637846604,-9.776911337607638,-4.398639455782307,0.4285714285714198,-51.87594543914762,4.629593040219418,51.702040816326495,-34.14285714285714,-47.21024576308286,13.212981216706886,1,8.15
164,-46.26308423670804,11.8879823520073,-46.08111771384786,7.083899114422721,-46.30826393748642,2.6895364692105175,-44.94484938100263,-0.9689323572037657,-42.25992045422873,14.99278822567576,-42.30152562508615,-9.362643332146275,-37.446764641006745,9.223412482304656,-34.39591836734694,-1.1428571428571388,-27.329251700680274,-9.714285714285714,-4.398639455782307,0.4285714285714295,-51.91292428974085,4.61923812346191,51.70204081632656,-34.14285714285714,-47.446792026185484,13.068629726792619,1,8.200000000000001
165,-46.58855601073936,11.78948247397654,-46.44136202065669,7.109095886178513,-46.544403539567206,2.7601491385733072,-45.257758653616676,-0.9249380285310971,-42.42653058725112,14.747523514309622,-42.46931759668319,-9.253103465298807,-37.725251064990324,9.158987999074503,-34.605984140089674,-1.0705008366473525,-27.356736434643636,-9.651182571196456,-4.398639455782307,0.4285714285714246,-51.9475368924219,4.588570616010588,51.70204081632656,-34.14285714285714,-47.75951214442723,11.333713342393986,1,8.25
166,-46.900378775763116,11.679135231253182,-46.79054980606487,7.124543155860938,-46.75724688643649,2.813536448771155,-45.566628551613384,-0.8911309750816545,-42.58665294406134,14.498026136313579,-42.63602806388431,-9.141430026758062,-38.00408731223253,9.087351530210071,-34.82459415895139,-1.0015292473356332,-27.384517018528015,-9.587807296116791,-4.398639455782321,0.4285714285714295,-51.97975945474837,4.538584783302819,51.702040816326495,-34.14285714285714,-48.05327952823007,9.703943405534652,1,8.3
167,-47.19901702081308,11.558106642702075,-47.12834499564373,7.130806769754425,-46.94800745410798,2.85086845840908,-45.87105455824504,-0.8666917069114549,-42.74051477657069,14.245371463287576,-42.80158067783417,-9.027955104974815,-38.28271497934474,9.0090304488783,-35.05064556565594,-0.9359168071608016,-27.412470899994936,-9.524407213761561,-4.398639455782307,0.4285714285714295,-52.00960823981541,4.470780512255882,51.70204081632656,-34.14285714285714,-48.328094177594025,8.179319916214627,1,8.35
168,-47.48493523492304,11.427562727188093,-47.454411514964626,7.128452574143455,-47.11789871859541,2.873315226092171,-46.17063215676394,-0.8508007340764914,-42.888343336690475,13.990634866831698,-42.96589908967741,-8.91301078839973,-38.5605756629384,8.924552128246205,-35.28303550192725,-0.8736379483616846,-27.440475526705946,-9.461229648845563,-4.398639455782307,0.4285714285714295,-52.03709951071817,4.386657689787065,51.702040816326495,-34.14285714285714,-48.58395609251908,6.759842874433918,1,8.4
