Frame,Home_15_x,Home_15_y,Home_1417_x,Home_1417_y,Home_1726_x,Home_1726_y,Home_2150_x,Home_2150_y,Home_2813_x,Home_2813_y,Home_9756_x,Home_9756_y,Home_13011_x,Home_13011_y,Home_13961_x,Home_13961_y,Home_13962_x,Home_13962_y,ball_x,ball_y,Period,Time [s]
72,-29.80099463707542,-26.72590471130582,-31.43741297224324,-1.3451527574570261,-31.506216795392074,-16.20110091465597,-29.906891945087526,-9.295997196934582,-22.719038621140196,-16.543778485560516,-19.360020791168527,4.783354666816624,-19.702580472322776,19.60083635413153,1.7536573392243657,7.513991163475707,-6.270495827196859,-0.34756995581737726,-29.80099463707542,-26.72590471130582,1,3.6
73,-30.067840379436497,-26.579610539838047,-31.60050523314156,-1.3344852271635108,-31.75372796726542,-16.1292280902316,-30.171681723276855,-9.486780871835771,-23.07173840819537,-16.419065947157446,-19.62300647651507,4.724179116304828,-19.88287753376345,19.505067808375927,1.703106809734199,7.513254786450652,-6.335170769338659,-0.35935198821795183,-30.067840379436497,-26.579610539838047,1,3.6500000000000004
74,-30.336473606712403,-26.427912716423194,-31.76855454382338,-1.318812213749963,-32.002098649752284,-16.044417334414394,-30.432873758680614,-9.674310672009625,-23.421626355574915,-16.2955581676613,-19.88862691219343,4.663908832243355,-20.063050847910485,19.409399428083994,1.6525562802440548,7.51251840942563,-6.399845711480475,-0.3711340206185457,-30.336473606712403,-26.427912716423194,1,3.7
75,-30.60686097243462,-26.270700685679916,-31.941699886992893,-1.2979933765681284,-32.25135294128108,-15.946305901464378,-30.690258818826198,-9.858473104233315,-23.768548353912603,-16.173331448593025,-20.156897533993142,4.602525006756992,-20.243077524899665,19.313849741126514,1.6020057507538956,7.511782032400595,-6.464520653622284,-0.38291605301914444,-30.60686097243462,-26.270700685679916,1,3.75
76,-30.878969130134692,-26.107863892226835,-32.12008024535431,-1.2718883749698346,-32.50151494028018,-15.834531045641608,-30.943627671240982,-10.039154675283875,-24.112350293842166,-16.05246209147351,-20.42783377770372,4.540008831970415,-20.422934674866813,19.21843727537417,1.5514552212637662,7.5110456553755505,-6.529195595764076,-0.3946980854197335,-30.878969130134692,-26.107863892226835,1,3.8000000000000003
77,-31.152746210380037,-25.939372781402145,-32.303758424251534,-1.2404301446548847,-32.752532200429314,-15.708910736883546,-31.192891405903982,-10.21622560229914,-24.452940614146183,-15.933007949879492,-20.701422166667243,4.476356335222634,-20.602605242675086,19.12317583586177,1.500904691773607,7.510309278350519,-6.593870537905907,-0.4064801178203129,-31.152746210380037,-25.939372781402145,1,3.85
78,-31.428066251881727,-25.765521801422445,-32.49249251958722,-1.2038447267152241,-33.004046096413106,-15.569985807837952,-31.438442402600643,-10.389490943860075,-24.790477946202536,-15.814953085610886,-20.977533574435903,4.41162288470946,-20.782095512096845,19.028060336280245,1.4503541622834701,7.509572901325483,-6.6585454800476995,-0.41826215022090196,-31.428066251881727,-25.765521801422445,1,3.9000000000000004
79,-31.704784770386723,-25.58668640122398,-32.685964449903686,-1.1624314385909182,-33.25562145816744,-15.41847780682997,-31.68079336356796,-10.558739468908342,-25.125183469537873,-15.69826311252341,-21.256009962114454,4.345878683840941,-20.961417601631886,18.933080967484607,1.3998036327933336,7.508836524300448,-6.7232204221895,-0.43004418262149585,-31.704784770386723,-25.58668640122398,1,3.95
80,-31.98275728164199,-25.40324202974288,-32.8838561337433,-1.1164895977219598,-33.506823115628244,-15.255108282184834,-31.920456991043007,-10.72375994638561,-25.4572783636789,-15.582903644472713,-21.536693290807687,4.279193936027099,-21.14058362977998,18.838227920329874,1.349253103303197,7.508100147275412,-6.787895364331287,-0.4418262150220849,-31.98275728164199,-25.40324202974288,1,4.0
81,-32.26183930139448,-25.21556413591543,-33.085849489648375,-1.0663185215483952,-33.75721589873141,-15.080598782227767,-32.157945987262806,-10.884341145233579,-25.786983808152275,-15.468840295314541,-21.819425521620364,4.211638844678011,-21.31960571504083,18.74349138567102,1.2987025738130376,7.5073637702503575,-6.852570306473101,-0.45360824742267397,-32.26183930139448,-25.21556413591543,1,4.05
82,-32.54188634539116,-25.024028168677738,-33.29162643616126,-1.0122175275102319,-34.006364637412844,-14.89567085528394,-32.393773054464404,-11.040271834393899,-26.114520982484706,-15.356038678904632,-22.104048615657227,4.1432836132036925,-21.498495975914246,18.648861554363048,1.2481520443228935,7.506627393225331,-6.917245248614894,-0.46539027982326303,-32.54188634539116,-25.024028168677738,1,4.1000000000000005
83,-32.822753929379,-24.82900957696609,-33.500868891824304,-0.954485933047487,-34.25383416160844,-14.701046049678599,-32.628450894884836,-11.191340782808284,-26.440111066202856,-15.24446440909861,-22.390404534023038,4.074198445014221,-21.677266530899942,18.554328617260957,1.197601514832749,7.505891016200291,-6.981920190756696,-0.4771723122238521,-32.822753929379,-24.82900957696609,1,4.15
84,-33.10429756910495,-24.630883809716668,-33.713258775179824,-0.8934230556001777,-34.499189301254106,-14.497445913736902,-32.862492210761125,-11.337336759418404,-26.76397523883341,-15.134083099752237,-22.67833523782256,4.004453543519631,-21.855929498497698,18.459882765219756,1.147050985342605,7.505154639175256,-7.046595132898504,-0.48895434462444115,-33.10429756910495,-24.630883809716668,1,4.2
85,-33.38637278031598,-24.430026315865632,-33.928478004770184,-0.82932821260835,-34.74199488628574,-14.285591995784086,-33.09640970433034,-11.478048533165929,-27.086334679903054,-15.024860364721185,-22.967682688160547,3.934119112129934,-22.034496997207246,18.365514189094426,1.0965004558524305,7.504418262150229,-7.111270075040305,-0.5007363770250399,-33.38637278031598,-24.430026315865632,1,4.25
86,-33.66883507875904,-24.22681254434923,-34.146208499137686,-0.7625007215120115,-34.981815746639235,-14.066205844145383,-33.330716077829486,-11.613264872992568,-27.407410568938463,-14.916761817861186,-23.258288846141777,3.863265354255207,-22.212981145528335,18.271213079739983,1.0459499263623089,7.503681885125184,-7.17594501718212,-0.5125184094256144,-33.66883507875904,-24.22681254434923,1,4.3
87,-33.951539980181124,-24.021617944103664,-34.366132176824706,-0.693239899751189,-35.21821671225051,-13.840009007145966,-33.56592403349562,-11.742774547839975,-27.727424085466318,-14.80975307302797,-23.54999567287099,3.7919624733054853,-22.3913940619607,18.176969628011424,0.9953993968721572,7.5029455081001535,-7.240619959323921,-0.524300441826218,-33.951539980181124,-24.021617944103664,1,4.3500000000000005
88,-34.23434300032916,-23.814817964065092,-34.58793095637356,-0.6218450647659143,-35.450762613055446,-13.607723033111048,-33.802546273565774,-11.866366326649826,-28.046596409013294,-14.703799744077163,-23.84264512945294,3.7202806726908175,-22.569747865004157,18.082774024763722,0.9448488673820279,7.5022091310751025,-7.305294901465729,-0.5360824742267973,-34.23434300032916,-23.814817964065092,1,4.4
89,-34.51709965495015,-23.60678805316976,-34.811286756326595,-0.5486155339961898,-35.67901827898996,-13.370069470365838,-34.04109550027698,-11.983828978363853,-28.365148719106084,-14.598867444864542,-24.136079176992425,3.6482901558212473,-22.74805467315842,17.988616460851933,0.8942983378918913,7.501472754050091,-7.369969843607538,-0.5478645066273962,-34.51709965495015,-23.60678805316976,1,4.45
90,-34.79966545979102,-23.39790366035386,-35.035881495226135,-0.47385062488205676,-35.90254853998993,-13.12776986723555,-34.282084415866294,-12.094951271923675,-28.683302195271356,-14.494921789245788,-24.43013977659417,3.5760611261068003,-22.926326604923233,17.894487127130972,0.8437478084017394,7.500736377025037,-7.434644785749345,-0.55964653902799,-34.79966545979102,-23.39790366035386,1,4.5
91,-35.08189593059873,-23.188540234553585,-35.26139709161454,-0.39784965486351326,-36.1209182259913,-12.881545772045396,-34.52602572257073,-12.199521976271006,-29.001278017035805,-14.391928391076592,-24.724668889362963,3.503663786957554,-23.10457577879837,17.800376214455905,0.7931972789115727,7.500000000000006,-7.499319727891138,-0.5714285714285791,-35.08189593059873,-23.188540234553585,1,4.55
92,-35.363646583120286,-22.97907322470512,-35.48751546403414,-0.32091194138058116,-36.33369216692993,-12.632118733120562,-34.773432122627334,-12.29732986034752,-29.31929736392612,-14.289852864212676,-25.01950847640353,3.4311683417835432,-23.282814313283563,17.70627391368172,0.7426467494214284,7.499263622974955,-7.563994670032947,-0.5832106038291536,-35.363646583120286,-22.97907322470512,1,4.6000000000000005
93,-35.64477293310262,-22.769878079744714,-35.713918531027275,-0.24333680187332588,-36.540435192741754,-12.380210298786261,-35.02481631827316,-12.388163693094894,-29.637581415468944,-14.188660822509743,-25.314500498820657,3.358644993994798,-23.461054326878582,17.612170415663385,0.6920962199312766,7.49852724594993,-7.628669612174762,-0.5949926362297572,-35.64477293310262,-22.769878079744714,1,4.65
94,-35.92513049629269,-22.56133024860854,-35.940288211136284,-0.16542355378173085,-36.74071213336264,-12.126542017367727,-35.28069101174524,-12.471812243454814,-29.956351351190992,-14.08831787982349,-25.609486917719106,3.286163947001367,-23.639307938083167,17.51805591125594,0.6415456904411097,7.497790868924894,-7.693344554316556,-0.6067746686303462,-35.92513049629269,-22.56133024860854,1,4.7
95,-36.20457478843747,-22.35380518023282,-36.16630642290349,-0.08747151454584212,-36.93408781872851,-11.871835437190155,-35.541568905280585,-12.54806428036896,-30.275828350618923,-13.988789650009616,-25.904309694203626,3.2137954042132892,-23.817587265397087,17.423920591314335,0.590995160950988,7.497054491899863,-7.758019496458356,-0.6185567010309353,-36.20457478843747,-22.35380518023282,1,4.75
96,-36.48296132528392,-22.14767832355373,-36.391655084871246,-0.009780001605672056,-37.120127078775255,-11.616812106578735,-35.80796270111625,-12.616708572779013,-30.596233593279436,-13.890041746923874,-26.198810789378978,3.1416095690406145,-23.995904427320074,17.329754646693605,0.5404446314608589,7.496318114874799,-7.822694438600164,-0.6303387334315292,-36.48296132528392,-22.14767832355373,1,4.800000000000001
97,-36.76014562257901,-21.943325127507464,-36.6160161155819,0.06735166759878637,-37.29839474343879,-11.362193573858654,-36.0803851014893,-12.677533889626652,-30.917788258699197,-13.792039784421876,-26.49283216434992,3.069676644893425,-24.17427154235191,17.23554826824875,0.48989410197069955,7.495581737849778,-7.887369380741973,-0.6421207658321134,-36.76014562257901,-21.943325127507464,1,4.8500000000000005
98,-37.0359831960697,-21.741121041030254,-36.83907143357777,0.14362417562748706,-37.46845564265502,-11.108701387355163,-36.35934880863672,-12.730328999853551,-31.240713526404903,-13.6947493763594,-26.786215780221234,2.9980668351817026,-24.35270072899232,17.14129164683475,0.43934357248052525,7.494845360824747,-7.952044322883789,-0.6539027982326832,-37.0359831960697,-21.741121041030254,1,4.9
99,-37.31027886977246,-21.541343393482165,-37.06057707374424,0.218788549057291,-37.630092552421516,-10.856936078182413,-36.64518658233225,-12.775055286480544,-31.56515474866149,-13.598099381741639,-27.078803598097647,2.92685034331551,-24.53120063490787,17.04697778272252,0.3887930429904186,7.494108983799688,-8.016719265025582,-0.6656848306332868,-37.31027886977246,-21.541343393482165,1,4.95
100,-37.58263470078187,-21.34387703591853,-37.280585536338826,0.29279719053288633,-37.78396003298271,-10.607014108610183,-36.93751141249622,-12.812364588844957,-31.890953968687008,-13.501871640171439,-27.370437579083937,2.8560973727049217,-24.70976602443233,16.952610913846677,0.33824251350024426,7.493372606774667,-8.081394207167389,-0.6774668630338758,-37.58263470078187,-21.34387703591853,1,5.0
101,-37.85260205446197,-21.148508699818752,-37.499223437962065,0.36565284671578124,-37.93093059064467,-10.358930923697278,-37.235756346585624,-12.843081360363204,-32.21787740243776,-13.405811236401293,-27.66095968428487,2.785878126759952,-24.888388191066294,16.858198087557682,0.28769198401010754,7.492636229749631,-8.146069149309199,-0.6892488954344697,-37.85260205446197,-21.148508699818752,1,5.050000000000001
102,-38.119732296176856,-20.95502511666201,-37.716617395214506,0.43735826426752766,-38.07187673171351,-10.11268196850245,-37.53935443205749,-12.868030054451776,-32.54569126587006,-13.309663255183596,-27.950211874805206,2.7162628088906553,-25.067058428310283,16.763746351206056,0.2371414545199633,7.491899852724595,-8.210744091450998,-0.7010309278350587,-38.119732296176856,-20.95502511666201,1,5.1000000000000005
103,-38.383576791290615,-20.763213017927587,-37.9328940246967,0.5079161898496869,-38.20767096249534,-9.868262688084474,-37.847738716368795,-12.888035124527113,-32.87416177494022,-13.21317278127073,-28.238036111749693,2.6473216225070897,-25.24576802966495,16.669262752142313,0.18659092502981153,7.491163475699555,-8.275419033592806,-0.7128129602356478,-38.383576791290615,-20.763213017927587,1,5.15
104,-38.64368690516731,-20.5728591350948,-38.14817994300918,0.5773293701237576,-38.33918578929622,-9.625668527502123,-38.16034224697656,-12.903921024005705,-33.20305514560452,-13.116084899415185,-28.524274356223092,2.579124771019266,-25.424508288630786,16.574754337716918,0.13604039553968234,7.490427098674513,-8.3400939757346,-0.7245949926362368,-38.64368690516731,-20.5728591350948,1,5.2
105,-38.899614003171024,-20.383750199642883,-38.36260176675253,0.6456005517513207,-38.46729371842228,-9.384894931814145,-38.47659807133779,-12.916512206303956,-33.53213759381933,-13.018144694369289,-28.808768569330166,2.511742457837257,-25.603270498708458,16.480228155280408,0.08548986604952305,7.489690721649474,-8.404768917876423,-0.7363770250368259,-38.899614003171024,-20.383750199642883,1,5.25
106,-39.150909450665814,-20.195672943051093,-38.576286112527264,0.7127324813939231,-38.592867256179595,-9.145937346079302,-38.79593923690947,-12.926633124838363,-33.86117533554089,-12.919097250885487,-29.091360712175693,2.4452448863711123,-25.782045953398452,16.385691252183285,0.03493933655938633,7.488954344624448,-8.469443860018231,-0.7481590574374004,-39.150909450665814,-20.195672943051093,1,5.300000000000001
107,-39.39712461301577,-20.008414096798735,-38.789359596933934,0.7787279057130826,-38.71677890887429,-8.908791215356379,-39.11779879114864,-12.935108233025357,-34.18993458672555,-12.818687653716198,-29.371892745864393,2.379702260030827,-25.960825946201393,16.291150675776034,-0.01561119293075791,7.488217967599417,-8.53411880216003,-0.759941089838004,-39.39712461301577,-20.008414096798735,1,5.3500000000000005
108,-39.63781085558498,-19.821760392365093,-39.001948836573085,0.8435895713703946,-38.83990118281243,-8.67345198470413,-39.441609781512255,-12.94276198428141,-34.51818156332963,-12.716660987613816,-29.65020663150107,2.3151847822265137,-26.139601770617855,16.196613473409144,-0.06616172242092475,7.487481590574372,-8.598793744301826,-0.7717231222385785,-39.63781085558498,-19.821760392365093,1,5.4
109,-39.87251954373749,-19.63549856122939,-39.21418044804528,0.9073202250273382,-38.96310658430013,-8.43991509918134,-39.766805255457356,-12.950418832022986,-34.84568248130942,-12.612762337330771,-29.926144330190457,2.251762656368168,-26.31836472014839,16.102086692433147,-0.11671225191105393,7.486745213549327,-8.663468686443633,-0.7835051546391821,-39.87251954373749,-19.63549856122939,1,5.45
110,-40.1008020428374,-19.449415334870935,-39.42618104795107,0.9699226133454898,-39.08726761964348,-8.208176003846752,-40.092818260440936,-12.958903229666502,-35.17220355662122,-12.50673678761946,-30.199547803037337,2.189506085865858,-26.497106088293584,16.00757738019854,-0.16726278140121323,7.4860088365243005,-8.72814362858544,-0.7952871870397761,-40.1008020428374,-19.449415334870935,1,5.5
111,-40.32220971824877,-19.263297444768977,-39.63807725289096,1.0313994829864055,-39.213256795148574,-7.978230143759151,-40.41908184391999,-12.969039630628444,-35.497511005221355,-12.398329423232314,-30.470259011146446,2.1284852741296185,-26.675817168554012,15.913092584055802,-0.21781331089136502,7.485272459499265,-8.792818570727249,-0.8070692194403603,-40.32220971824877,-19.263297444768977,1,5.550000000000001
112,-40.536293935335685,-19.07693162240281,-39.849995679465536,1.0917535806115988,-39.34194661712153,-7.750072963977275,-40.74502905335153,-12.98165248832527,-35.82137104306613,-12.287285328921747,-30.738119915622555,2.0687704245694847,-26.854489254430245,15.818639351355454,-0.2683638403814791,7.48453608247421,-8.857493512869034,-0.8188512518409493,-40.536293935335685,-19.07693162240281,1,5.6000000000000005
113,-40.74260605946222,-18.890104599251686,-40.06206294427535,1.1509876528826695,-39.47420959186842,-7.523699909559912,-41.07009293619257,-12.997566256173409,-36.14354988611186,-12.173349589440123,-31.00297247757042,2.0104317405955237,-27.03311363942288,15.724224729448006,-0.31891436987166855,7.483799705449179,-8.922168455010873,-0.8306332842415287,-40.74260605946222,-18.890104599251686,1,5.65
114,-40.94069745599245,-18.702603106794896,-40.27440566392091,1.2091044464610825,-39.610918225695364,-7.2991064255658245,-41.393706539900094,-13.01760538758936,-36.46381375031484,-12.056267289539898,-31.264658658094824,1.9535394256177707,-27.211681617032458,15.629855765683947,-0.3694648993617827,7.483063328424153,-8.98684339715269,-0.8424153166421274,-40.94069745599245,-18.702603106794896,1,5.7
115,-41.13011949029044,-18.51421387651167,-40.4871504550028,1.2661067080084623,-39.752945024908435,-7.0762879570537685,-41.71530291193113,-13.042594335989538,-36.781928851631406,-11.935783513973462,-31.523020418300487,1.8981636830462698,-27.39018448075957,15.535539507413793,-0.42001542885194953,7.482326951399117,-9.051518339294468,-0.8541973490427165,-41.13011949029044,-18.51421387651167,1,5.75
116,-41.31042352772028,-18.32472363988135,-40.70042393412155,1.3219971841863123,-39.90116249581375,-6.855239949082538,-42.03431509974266,-13.073357554790421,-37.097661406017835,-11.811643347493261,-31.7778997192922,1.844374716291046,-27.568613524104794,15.441283001988001,-0.4705659583421013,7.481590574374078,-9.116193281436267,-0.8659793814433056,-41.31042352772028,-18.32472363988135,1,5.800000000000001
117,-41.48116093364604,-18.133919128383162,-40.91435271787771,1.3767786216561646,-40.056443144717385,-6.63595784671086,-42.35017615079171,-13.110719497408475,-37.41077762943046,-11.683591874851684,-32.02913852217471,1.7922427287621676,-27.74696004056869,15.34709329675713,-0.521116487832223,7.480854197349032,-9.180868223578084,-0.8777614138439043,-41.48116093364604,-18.133919128383162,1,5.8500000000000005
118,-41.64188307343179,-17.941587073496358,-41.12906342287184,1.4304537670795954,-40.21965947792547,-6.4184370949975325,-42.66231911253526,-13.155504617260124,-37.72104373782559,-11.551374180801133,-32.27657878805278,1.7418379238696884,-27.925215323651866,15.25297743907165,-0.5716670173223748,7.480117820324006,-9.245543165719877,-0.889543446244474,-41.64188307343179,-17.941587073496358,1,5.9
119,-41.792318808593755,-17.747484085613547,-41.344623639312,1.4830139006769167,-40.39143269804476,-6.202712471071506,-42.970314190920455,-13.20810213270511,-38.02825893847937,-11.414804579538282,-32.52008351965021,1.6932136295237321,-28.103373005031223,15.158940583678907,-0.622217546812519,7.47938144329897,-9.310218107861692,-0.9013254786450727,-42.13858794411773,-17.523808859324983,1,5.95
120,-41.93290698525667,-17.551246290780423,-41.560864851836435,1.5344044369035867,-40.571378792884914,-5.988976080342439,-43.27428022585501,-13.267160321876208,-38.33235440394735,-11.273974303036816,-32.75959988616686,1.6463556716348822,-28.281436069089168,15.064980314913576,-0.6727680763026557,7.478645066273924,-9.374893050003493,-0.9131075110456714,-42.62379881779606,-17.115698240192316,1,6.0
121,-42.064263945697476,-17.352479693955964,-41.77755951869095,1.5845593237739113,-40.75886244655625,-5.777459360290213,-43.57447321573678,-13.330892227849477,-38.63329429810494,-11.129043812714583,-32.995096098421705,1.6012330006138107,-28.459409838384477,14.971092324507149,-0.7233186057928074,7.477908689248885,-9.439567992145308,-0.9248895434462461,-43.097515694466786,-16.71725521609827,1,6.050000000000001
122,-42.18700603219301,-17.150790300099253,-41.99448009812127,1.6334125093021183,-40.95324834316908,-5.568393748394701,-43.871149158963576,-13.397510893700986,-38.93104278482753,-10.980173569989542,-33.22654036723362,1.5578145668711993,-28.637299635475895,14.877272304191159,-0.7738691352829667,7.477172312223853,-9.50424293428711,-0.9366715758468351,-43.5597385741299,-16.328479787042944,1,6.1000000000000005
123,-42.30174958702022,-16.94578411416926,-42.21139904837322,1.6808979415024554,-41.15390116683371,-5.362010682135772,-44.16456405393327,-13.465229362506761,-39.22556402799054,-10.82752403627962,-33.45390090342158,1.5160693208177258,-28.815110782922194,14.783515945697097,-0.8244196647731186,7.476435935198823,-9.568917876428932,-0.9484536082474242,-44.0104674567854,-15.949371953026294,1,6.15
124,-42.409110952455954,-16.737067141125014,-42.42808882769255,1.7269495683892284,-41.3601856016605,-5.158541598993278,-44.45497389904368,-13.532260677342867,-39.51682219146933,-10.671255673002698,-33.677145917804445,1.4759662128640623,-28.99284860328211,14.68981894075647,-0.8749701942632552,7.475699558173788,-9.633592818570726,-0.9602356406480133,-44.44970234243329,-15.579931714048302,1,6.2
125,-42.50970647077713,-16.524245385925504,-42.64432189432504,1.7715013379766316,-41.57146633175974,-4.958217936447126,-44.74263469269266,-13.596817881285368,-39.80478143913931,-10.51152894157669,-33.8962436212012,1.4374741934208952,-29.170518419114444,14.59617698110081,-0.925520723753392,7.474963181148738,-9.698267760712518,-0.972017673048612,-44.877443231073585,-15.220159070109,1,6.25
126,-42.60415248426064,-16.306924853529733,-42.859870706516475,1.8144871982789992,-41.787108041241765,-4.761271131977157,-45.02780243327806,-13.657114017410272,-40.0894059348759,-10.348504303419519,-34.111162224430714,1.4005622128989168,-29.348125552977905,14.502585758461588,-0.9760712532435587,7.474226804123711,-9.762942702854327,-0.9837997054491865,-45.293690122706266,-14.87005402120836,1,6.300000000000001
127,-42.69306533518339,-16.084711548896735,-43.07450772251261,1.8558410973105408,-42.00647541421691,-4.567932623063239,-45.31073311919772,-13.71136212879369,-40.37065984255448,-10.182342219949087,-34.321869938311956,1.3651992217087412,-29.525675327431298,14.409040964570302,-1.0266217827336956,7.4734904270986755,-9.827617644996128,-0.9955817378497949,-45.698443017331336,-14.529616567346393,1,6.3500000000000005
128,-42.777061365822256,-15.857211476985482,-43.28800540055924,1.8954969830855273,-42.22893313479548,-4.378433847185242,-45.59168274884947,-13.757775258511636,-40.648507326050456,-10.013203152583326,-34.528334973663824,1.3313541702611178,-29.703173065033365,14.31553829115853,-1.0771723122238397,7.472754050073645,-9.892292587137952,-1.0073637702503695,-46.0917019149488,-14.198846708523124,1,6.4
129,-42.85675691845414,-15.62403064275504,-43.50013619890213,1.9333888036182214,-42.4538458870878,-4.193006241823031,-45.87090732063117,-13.794566449640177,-40.92291254923921,-9.841247562740142,-34.73052554130524,1.2989960089666759,-29.88062408834286,14.222073429957739,-1.127722841713999,7.4720176730486,-9.956967529279737,-1.019145802650968,-46.47346681555865,-13.877744444738516,1,6.45
130,-42.932768335355945,-15.384775051164375,-43.710672575787065,1.9694505069228798,-42.6805783552042,-4.011881244456497,-46.14866283294065,-13.81994874525537,-41.19383967599616,-9.666635911837448,-34.928409852055154,1.2680936882361307,-30.058033719918562,14.128642072699401,-1.1782733712041584,7.471281296023569,-10.021642471421536,-1.0309278350515476,-46.843737719160906,-13.566309775992597,1,6.5
131,-43.00571195880455,-15.13905070717253,-43.91938698945982,2.0036160410137747,-42.90849522325499,-3.835290292565507,-46.42520528417576,-13.832135188433265,-41.46125287019669,-9.489528661293146,-35.12195611673244,1.2386161584801214,-30.235407282319198,14.035239911115081,-1.2288239006942874,7.47054491899851,-10.086317413563338,-1.0427098674521462,-47.20251462575554,-13.264542702285329,1,6.550000000000001
132,-43.07620413107687,-14.88646361573847,-44.12605189816616,2.035819353905144,-43.136961175350514,-3.663464823629894,-46.700790672734335,-13.829338822249888,-41.725116295716205,-9.310086272525153,-35.31113254615607,1.2105323701093587,-30.41275009810357,13.94186263693626,-1.279374430184462,7.469808541973493,-10.15099235570516,-1.0544918998527208,-47.54979753534257,-12.972443223616748,1,6.6000000000000005
133,-43.14486119444977,-14.626619781821255,-44.33043976015187,2.065994393611259,-43.36534089560107,-3.49663627512958,-46.975674997014224,-13.809772689781312,-41.9853941164301,-9.128469206951351,-35.495907351144936,1.1838112735344906,-30.590067489830414,13.848505941894434,-1.329924959674576,7.469072164948453,-10.215667297846952,-1.0662739322533292,-47.88558644792199,-12.690011339986867,1,6.65
134,-43.21229949120017,-14.359125210379876,-44.532323033662735,2.0940751081463818,-43.59299906811702,-3.3350360845443627,-47.25011425541328,-13.771649834103611,-42.242050496213785,-8.944837925989695,-35.676248742518005,1.1584218191662092,-30.767364780058493,13.755165517721153,-1.3804754891647353,7.468335787923417,-10.28034223998877,-1.0780559646539036,-48.2098813634938,-12.41724705139564,1,6.7
135,-43.279135363604965,-14.083585906373338,-44.731474176944516,2.1199954455247747,-43.81930037700862,-3.178895689354184,-47.52436444632932,-13.7131832982928,-42.49504959894265,-8.759352891058086,-35.852124931094146,1.134332957415201,-30.944647291346577,13.661837056147872,-1.431026018654872,7.467599410898371,-10.345017182130569,-1.0898379970545025,-48.522682282058,-12.154150357843095,1,6.75
136,-43.34598515394104,-13.799607874760634,-44.92766564824299,2.143689353760666,-44.043609506386254,-3.02844652703889,-47.79868156816021,-13.632586125424972,-42.74435558849207,-8.572174563574446,-36.023504127692306,1.1115136386921236,-31.1219203462534,13.568516248906155,-1.4815765481450163,7.46686303387335,-10.409692124272379,-1.1016200294550818,-48.823989203614595,-11.900721259329236,1,6.800000000000001
137,-43.413465204485284,-13.506797120500808,-45.120669905803936,2.1650907808683706,-44.26529114036021,-2.883920035078307,-48.07332161930379,-13.528071358576133,-42.98993262873749,-8.383463404956666,-36.1903545431314,1.0899328134076642,-31.299189267337766,13.475198787727443,-1.5321270776351907,7.466126656848296,-10.474367066414178,-1.1134020618556806,-49.11380212816358,-11.656959755854032,1,6.8500000000000005
138,-43.48219185751461,-13.204759648552859,-45.31025940787313,2.184133674862108,-44.48370996304084,-2.7455476509523677,-48.34854059815789,-13.397852040822347,-43.23174488355427,-8.193379876622677,-36.35264438823035,1.06955943197251,-31.476459377158385,13.381880364343294,-1.582677607125297,7.465390279823264,-10.539042008556002,-1.1251840942562745,-49.392121055704955,-11.422865847417519,1,6.9
139,-43.5527814553059,-12.893101463875773,-45.49620661269635,2.2007519837561578,-44.69823065853844,-2.6135608121409026,-48.624594503120356,-13.240141215239689,-43.46975651681783,-8.002084439990382,-36.51034187380812,1.0503624447973225,-31.65373599827407,13.288556670485196,-1.6332281366154566,7.464653902798234,-10.603716950697788,-1.1369661266568587,-49.65894598623872,-11.198439534019672,1,6.95
140,-43.625850340136054,-12.571428571428577,-45.67828397851938,2.2148796555647694,-44.908217910963344,-2.488190956123777,-48.901739332589045,-13.053151924904194,-43.70393169240356,-7.8097375564776605,-36.66341521068358,1.0323108022927898,-31.831024453243543,13.195223397884675,-1.6837786661056082,7.463917525773199,-10.668391892839596,-1.1487481590574333,-49.91427691976488,-10.983680815660522,1,7.0
141,-43.70185114761732,-12.239638962314466,-45.856357577194444,2.22646029650406,-45.11303392796773,-2.3696902553646924,-49.179954979707496,-12.836056319690037,-43.93429271773097,-7.616545083253133,-36.81184682379178,1.0153663211264137,-32.008329792520435,13.101876458524796,-1.7343291955957527,7.463181148748163,-10.733066834981411,-1.1605301914580368,-50.15811385628344,-10.778589692340029,1,7.050000000000001
142,-43.78058168670343,-11.898798572213266,-46.03066793499964,2.2354761455974863,-45.3120310113712,-2.258393822262496,-49.45811691660213,-12.591862976663608,-44.161094474396144,-7.4228944604878855,-36.95567599453217,0.9994622829931246,-32.18565597813786,13.008512645394966,-1.7848797250859043,7.462444771723127,-10.797741777123212,-1.1723122238586114,-50.39045679579438,-10.583166164058218,1,7.1000000000000005
143,-43.861676059683454,-11.550265322948993,-46.201549191819524,2.2419191000704237,-45.504558986535216,-2.1546575041998826,-49.73482451014506,-12.324539579689558,-44.384649987539234,-7.229218524103678,-37.09495621842028,0.9845248358446341,-32.36300670002382,12.915128971736129,-1.835430254576026,7.461708394698086,-10.862416719265013,-1.184094256259215,-50.611305738297716,-10.39741023081507,1,7.15
144,-43.94476836884647,-11.195397136345639,-46.36933548753867,2.2457810571481756,-45.68996767882124,-2.058837148559536,-50.008677127208415,-12.038053812632407,-44.60527228230043,-7.035950110022304,-37.22974099097166,0.9704801276326833,-32.54038564810626,12.821722450789304,-1.8859807840661926,7.460972017673051,-10.927091661406806,-1.195876288659804,-50.820660683793434,-10.22132189261061,1,7.2
