Frame,Home_12_x,Home_12_y,Home_68_x,Home_68_y,Home_1209_x,Home_1209_y,Home_1652_x,Home_1652_y,Home_1776_x,Home_1776_y,Home_2337_x,Home_2337_y,Home_3300_x,Home_3300_y,Home_7621_x,Home_7621_y,ball_x,ball_y,Period,Time [s]
49,26.154285436022015,-22.880085978227484,10.924495664531015,-1.5180991135941762,30.606009233455023,14.064649999083374,27.818248754511558,-7.859141628059645,23.883362601236968,11.297528355345563,25.584331492679176,9.415001016363796,32.81856897562653,7.516138146930449,23.00435433174336,29.47010485172127,25.788629385186802,-20.472183651704036,1,2.45
50,26.395813831735317,-22.75428535969631,11.041358506828242,-1.5771774506008558,30.719389641237548,13.933198355856856,27.81829445348795,-8.105987329055193,24.19837536503428,11.112044832860098,25.680549560135084,9.362377491688385,32.961481366550224,7.405095006980625,23.148365236542922,29.362019183752242,25.939119235093457,-20.045956941352742,1,2.5
51,26.641942836987564,-22.634999456249886,11.158495679891733,-1.6364369494343445,30.837917628416815,13.803593966568979,27.818282208336736,-8.36316724193862,24.513857651181837,10.92601685820889,25.777175985145337,9.30954397690267,33.10559464922022,7.294788400264683,23.292878873714834,29.253565614989526,26.083930222739504,-19.635814257807176,1,2.5500000000000003
52,26.89286544511889,-22.522668493549983,11.27585073950139,-1.6958403356096265,30.961607584297965,13.675921893499053,27.818231984303896,-8.631058398319535,24.82965062605706,10.739554428780922,25.87374780888348,9.256738539783319,33.25065999013653,7.185299216684732,23.437724549372234,29.14486905964176,26.2230623481249,-19.241755601067307,1,2.6
53,27.14877464946951,-22.417732697258526,11.393367241437222,-1.7553503346418455,31.090473898186143,13.550267198926406,27.81816374663545,-8.910037829807596,25.145595456037356,10.552767541965153,25.96980207252294,9.204199248106903,33.39642855579913,7.076708346142826,23.58273156962818,29.036054431917634,26.356515611249698,-18.863780971133156,1,2.6500000000000004
54,27.40986344337965,-22.320632293037292,11.510988741479164,-1.814929672045996,31.224530959386485,13.426714945130378,27.81809746057735,-9.20048256801239,25.461533307500112,10.365766195150606,26.064875817237326,9.152164169650094,33.542651512708005,6.969096678541082,23.727729240595835,28.92724664602576,26.48429001211383,-18.501890368004688,1,2.7
55,27.676324820189468,-22.231807506548147,11.628658795407159,-1.874541073337163,31.36379315720415,13.305350194390236,27.818053091375564,-9.502769644543575,25.77730534682275,10.178660385726209,26.1585060842,9.100871372189488,33.68908002736313,6.862545103781596,23.872546868388355,28.818570616174924,26.606385550717345,-18.156083791681972,1,2.75
56,27.948351773239143,-22.151698563452943,11.746320959001139,-1.934147264030409,31.508274880944246,13.186258008985343,27.818050604276152,-9.817276091010775,26.092752740382643,9.991560111080986,26.250229914584573,9.050558923501715,33.835465266264514,6.757134511766409,24.01701375911877,28.710151256573706,26.722802227060242,-17.826361242164957,1,2.8000000000000003
57,28.22613729586888,-22.08074568941352,11.863918788041111,-1.9937109696408146,31.657990519911934,13.069523451194996,27.818109964525046,-10.14437893902359,26.407716654557213,9.8045753686039,26.339584349564515,9.001464891363412,33.981558395912124,6.652945792397655,24.160959218900288,28.60211348143083,26.833540041142506,-17.512722719453627,1,2.85
58,28.50987438141889,-22.019389110091684,11.981395838306948,-2.053194915683388,31.812954463412353,12.95523158329852,27.81825113736827,-10.484455220191704,26.722038255723863,9.617816155683947,26.42610643031331,8.953827343551202,34.12711058280592,6.550059835577407,24.30421255384597,28.49458220495494,26.938598992964128,-17.21516822354801,1,2.9000000000000004
59,28.799603216005597,-21.9677997643631,12.098705578748646,-2.112568374106226,31.973092702076375,12.843407825647,27.818449389680858,-10.837410050891643,27.035616009972035,9.43137410795556,26.509593562481623,8.907750460358308,34.27191752105388,6.448433495169777,24.44663454871694,28.387659305202252,27.03797908252514,-16.933697754448108,1,2.95
60,29.094752756850312,-21.925071443958316,12.215841130996013,-2.171826802589471,32.137977631837806,12.7338390308786,27.818501194854438,-11.20126088656786,27.348577582239567,9.245267414035109,26.590884609628798,8.862802872144444,34.41595301519611,6.347527480886917,24.588211902866217,28.28135451561914,27.131680309825505,-16.668311312153904,1,3.0
61,29.39459915395072,-21.890028653821666,12.332805529848883,-2.2309722052461196,32.30709324995617,12.62625240970332,27.8181583279097,-11.57355326743168,27.66110793717625,9.059495900784496,26.67107879979137,8.818419321785898,34.55923539738056,6.246678466403061,24.72896279429483,28.175654533499483,27.219702674865257,-16.419008896665442,1,3.0500000000000003
62,29.698418557304397,-21.86149589889746,12.449601810107108,-2.290006586189353,32.479923553691016,12.520375172831088,27.81717256386728,-11.951832733694546,27.97339203943196,8.874059395065505,26.751275361005828,8.774034552158987,34.70178299975527,6.1452231253923895,24.868905401003737,28.070546056137186,27.30204617764436,-16.18579050798265,1,3.1
63,30.005487116908956,-21.838297684130083,12.566233006570524,-2.348931949532201,32.65595254030187,12.415934530971851,27.815295677747898,-12.333644825567761,28.285614853656558,8.688957723740042,26.832573521308692,8.729083306140012,34.84361415446828,6.042498131529107,25.008057900993997,27.966015780826154,27.378710818162865,-15.9686561461056,1,3.1500000000000004
64,30.315080982762023,-21.81925851446383,12.68270215403892,-2.4077502993877733,32.834664207048306,12.312657694835568,27.81227944457223,-12.716535083262732,28.597961344499897,8.504190713669937,26.916072508736473,8.683000326605285,34.984747193667644,5.937840158487413,25.146438472266574,27.86205040486027,27.449696596420733,-15.767605811034235,1,3.2
65,30.626476304861193,-21.80320289484303,12.79901228731214,-2.46646363986921,33.01554255118984,12.210271875132221,27.807875639360986,-13.098049046990816,28.910616476611835,8.319758191717028,27.00287155132571,8.635220356431098,35.1252004495013,5.8305858799415065,25.284065292822476,27.75863662553344,27.515003512417945,-15.582639502768583,1,3.25
66,30.938949233204085,-21.78895533021206,12.915166441190031,-2.5250739750895637,33.19807156998599,12.108504282571714,27.801836037134816,-13.475732256963386,29.22376521464221,8.135659984743185,27.094069877112887,8.585178138493788,35.26499225411739,5.720071969565592,25.42095654066269,27.655761140139568,27.574631566154554,-15.413757221308641,1,3.3000000000000003
67,31.251775917788294,-21.775340325515227,13.031167650472419,-2.5835833091619396,33.38173526069635,12.00708212786406,27.793912412914413,-13.847130253391825,29.537592523240914,7.951895919610258,27.190766714134476,8.53230841566963,35.40414093966387,5.605635101033861,25.557130393788277,27.553410645972523,27.628580757630548,-15.260958966654412,1,3.35
68,31.56423250861144,-21.76118238569686,13.147018949959122,-2.6419936461994147,33.56601762058038,11.905732621719162,27.78385654172047,-14.209788576487487,29.852283367057755,7.7684658231801,27.29406129042708,8.476045930834943,35.54266483828874,5.4866119480205064,25.6926050302002,27.451571840326224,27.676851086845883,-15.124244738805888,1,3.4000000000000004
69,31.87559515567111,-21.7453060157013,13.262723374449964,-2.7003069903151142,33.75040264689772,11.804182974847006,27.77142019857367,-14.561252766461743,30.16802271074261,7.585369522314553,27.40505283402715,8.415825426866041,35.68058228214012,5.362339184199757,25.8273986278995,27.3502314204946,27.719442553800587,-15.00361453776308,1,3.45
70,32.18514000896495,-21.726535720472874,13.378283958744792,-2.7585253456221195,33.93437433690781,11.702160397957535,27.75635515849468,-14.89906836352597,30.484995518945343,7.402606843875471,27.524840572971204,8.351081646639216,35.81791160336595,5.232153483245793,25.961529364887127,27.249376083771484,27.75635515849468,-14.89906836352597,1,3.5
71,32.49233499536351,-21.704004264559092,13.493703737643425,-2.8166507162335215,34.117505136299236,11.599452774171064,27.738560579990782,-15.221386086061086,30.803342365193078,7.22024420554106,27.65420513167725,8.281411703160249,35.954712203929695,5.095571778527864,26.095015419164124,27.1489925274508,28.50529670872889,-15.228933382287565,1,3.5500000000000003
72,32.7974151492289,-21.67807745092018,13.608985745945686,-2.874685106262427,34.29972128447649,11.496090676249302,27.71852515551559,-15.5287773651262,31.123026258522085,7.03861438825493,27.792652720089162,8.207062189952657,36.091207765056424,4.9528320421954115,26.227874968731488,27.049067448826463,29.237829523903176,-15.551571311436229,1,3.6
73,33.100807281796286,-21.649429342119436,13.724133018451447,-2.9326305198219402,34.481037469273105,11.392165349364356,27.696884961009243,-15.822418809949896,31.443965816845967,6.858116763777058,27.9393709445323,8.128442070669514,36.22766303778655,4.804352506092985,26.360126191590183,26.94958754519234,29.953953604017588,-15.866982150971953,1,3.6500000000000004
74,33.402938204300774,-21.618734000720245,13.839148589960486,-2.9904889610250955,34.661468378522564,11.287768038688274,27.67427607241193,-16.103487029760817,31.766079658078244,6.679150703867394,28.09354741133206,8.04596030896378,36.36434277316056,4.650551402065027,26.491787265741312,26.850539513842357,30.653668949072088,-16.17516590089475,1,3.7
75,33.70423472797739,-21.586665489285977,13.954035495272649,-3.048262433985081,34.841028700058395,11.182989989393121,27.651334565663866,-16.373158633787654,32.08928640013252,6.502115580285894,28.254369726813785,7.960025868488509,36.5015117222189,4.491846961956087,26.622876369185743,26.751910052070386,31.336975559066673,-16.476122561204633,1,3.75
76,34.00512366406139,-21.55389787037999,14.068796769187763,-3.105952942814934,35.01973312171407,11.07792244665101,27.628696516705187,-16.632610231258983,32.41350466092234,6.327410764792552,28.42102549730285,7.871047712896681,36.639434636002,4.328657417610681,26.753411679924582,26.653685857170355,32.00387343400136,-16.769852131901583,1,3.8000000000000003
77,34.30603182378777,-21.52110520656564,14.183435446505692,-3.163562491627736,35.19759633132315,10.97265665563399,27.606998001476068,-16.88301843140346,32.73865305836125,6.155435629147295,28.59270232912461,7.779434805841345,36.77837626555038,4.161401000873294,26.88341137595882,26.55585362643612,32.65436257387614,-17.056354612985597,1,3.85
78,34.607386018391686,-21.48896156040628,14.29795456202622,-3.221093084536622,35.37463301671908,10.867283861514164,27.586875095916714,-17.125559843449707,33.06465021036284,5.986589545110132,28.768587828604456,7.685596110975497,36.91860136190442,3.9904959435884297,27.01289363528943,26.4584000571616,33.28844297869101,-17.33563000445669,1,3.9000000000000004
79,34.9096130591082,-21.458140994465264,14.412357150549205,-3.2785467256546785,35.55085786573541,10.761895309463547,27.568963875967285,-17.361411076626364,33.39141473484068,5.821271884440998,28.947869602067723,7.589940591952161,37.06037467610463,3.816360477600601,27.141876635917438,26.361311846640714,33.90611464844598,-17.607678306314863,1,3.95
80,35.21313975717244,-21.429317571305972,14.526646246874419,-3.3359254190949534,35.726285566205625,10.656582244654304,27.553900417567977,-17.591748740162075,33.71886524970834,5.659882018899845,29.12973525583979,7.492877212424336,37.20396095919143,3.6394128347543147,27.270378555843845,26.264575692167327,34.50737758314107,-17.872499518560083,1,4.0
81,35.51839292381954,-21.403165353491787,14.640824885801774,-3.393231168970639,35.90093080596325,10.551435912258434,27.54232079665893,-17.81774944328546,34.046920372879335,5.502819320246666,29.313372396246045,7.394814936045044,37.34962496220528,3.4600712468940715,27.398417573069633,26.16817829103534,35.09223178277622,-18.13009364119237,1,4.05
82,35.82579937028459,-21.380358403585998,14.754896102131081,-3.450465979394716,36.074808272841764,10.446547557448067,27.534861089180353,-18.040589795225134,34.37549872226728,5.350483160241418,29.497968629611833,7.296162726467308,37.49763143618666,3.2787539458644064,27.52601186559585,26.07210634053865,35.66067724735149,-18.380460674211736,1,4.1000000000000005
83,36.1357859078027,-21.361570784152008,14.868862930662116,-3.5076318544803757,36.247932654674706,10.342008425395251,27.53215737107243,-18.261446405209774,34.70451891578572,5.203272910644056,29.682711562262522,7.197329547344115,37.648245132176,3.095879163509786,27.65317961142349,25.97634653797118,36.21271397686682,-18.623600617618163,1,4.15
84,36.448779347608955,-21.347476557753176,14.982728406194779,-3.564730798340643,36.42031863929557,10.237909761272055,27.534845718275317,-18.481495882467996,35.03389957134823,5.06158794321456,29.866788800523484,7.098724362328509,37.80173080121376,2.9118651316747215,27.779938988553507,25.880885580626792,36.74834197132228,-18.859513471411667,1,4.2
85,36.765206500938476,-21.33874978695286,15.096495563528835,-3.621764815088653,36.591980914537835,10.134342810250594,27.543562206729202,-18.701914836228426,35.36355930686838,4.925827629712881,30.04938795072008,7.000756135073503,37.958353194340404,2.7271300822037627,27.906308174986936,25.785710165799415,37.267561230717845,-19.088199235592235,1,4.25
