Frame,Home_12_x,Home_12_y,Home_1134_x,Home_1134_y,Home_1567_x,Home_1567_y,Home_2168_x,Home_2168_y,Home_2492_x,Home_2492_y,Home_10475_x,Home_10475_y,Home_10476_x,Home_10476_y,Home_10477_x,Home_10477_y,Home_10478_x,Home_10478_y,Home_10479_x,Home_10479_y,Home_10480_x,Home_10480_y,ball_x,ball_y,Period,Time [s]
63,19.946485925523064,-2.5215239804487233,31.7642370749153,-16.845449359854527,29.38529961477783,8.838015631903952,27.607323443084226,0.1310314093142125,20.603141866041803,5.848984148925659,27.685201370371804,-29.462272812175872,39.326411908999816,-18.166574418243282,36.05411436297055,-9.509023422849555,35.71505075622391,-5.160396054858001,37.726550492804776,0.49584946141806147,50.98095238095234,-2.9999999999999822,27.607323443084226,0.1310314093142125,1,3.1500000000000004
64,19.735567984632553,-2.3569770729148694,31.506187915962077,-16.8674549224868,29.09610398222584,9.021069577234117,27.42325345841912,0.26900893900483736,20.38892799529446,6.035868126113239,27.524427246083306,-29.538789425914853,39.179929276854885,-18.142590074265883,35.97150287493122,-9.404040140411873,35.596832967258955,-5.075413926713858,37.59065620555873,0.5657249494592915,50.98095238095234,-2.9999999999999822,27.42325345841912,0.26900893900483736,1,3.2
65,19.518510897496654,-2.193518578395457,31.244358493085645,-16.888833212901318,28.80073672121446,9.20545629092261,27.237202117811798,0.4107954575860407,20.170006113594148,6.227205216955,27.364254219911174,-29.611848833852775,39.032434324632696,-18.118236300990283,35.88846989439933,-9.299113679190913,35.47815298373997,-4.990754484431078,37.454546642716444,0.6356398233575262,50.98095238095234,-2.9999999999999822,27.237202117811798,0.4107954575860407,1,3.25
66,19.295093706704975,-2.0314279237107784,30.97899173420537,-16.90923624970358,28.499135761908995,9.391099573918922,27.04917715538458,0.5564268572838855,19.946177756428224,6.422954378989604,27.204845821001943,-29.68139733762143,38.88400435377193,-18.093541308284994,35.805049340322164,-9.194343943529516,35.35905294858564,-4.906497414513357,37.31829963408108,0.7055303054119796,50.98095238095234,-2.9999999999999822,27.04917715538458,0.5564268572838855,1,3.3000000000000003
67,19.06509545484718,-1.870984535681111,30.710330567240607,-16.92831605149917,28.191239034474695,9.577923227172583,26.85918630525976,0.7059390303244496,19.717244459283968,6.623074569755831,27.046365578501998,-29.747381238852668,38.73471666571135,-18.068533306018512,35.72127513164714,-9.089830837770428,35.239575004714204,-4.822722403464487,37.18199300945558,0.775332617921754,50.98095238095234,-2.9999999999999822,26.85918630525976,0.7059390303244496,1,3.35
68,18.828295184512946,-1.712467841126742,30.438617920110666,-16.945724636893658,27.876984469076902,9.765851051633016,26.667237301559638,0.8593678689337619,19.48300775764875,6.827524746792388,26.888977021557867,-29.80974683917832,38.58464856188966,-18.043240504059327,35.63718118732154,-8.985674266256467,35.119761295044434,-4.739509137788129,37.04570459864302,0.8449829831860202,50.98095238095234,-2.9999999999999822,26.667237301559638,0.8593678689337619,1,3.4000000000000004
69,18.584471938291976,-1.556157266867987,30.16409672073488,-16.961114024492627,27.55630999588091,9.95480684824975,26.473337878406483,1.0167492653379002,19.243269187009844,7.036263867637988,26.732843679316073,-29.868440440230202,38.4338773437456,-18.017691112275926,35.55280142629276,-8.881974133330452,34.99965396249484,-4.6569373039880695,36.909512231446485,0.9144176235039387,50.98095238095234,-2.9999999999999822,26.473337878406483,1.0167492653379002,1,3.45
70,18.333404758773845,-1.4023322397251194,29.88700989703265,-16.974136232901618,27.229153545051947,10.144714417972283,26.277495769922673,1.178119111762918,18.99783028285458,7.249250889831365,26.57812908092301,-29.923408343640165,38.28248031271791,-17.99191334053682,35.46816976750818,-8.778830343335137,34.8792951499839,-4.575086588567998,36.77349373766894,0.9835727611746751,50.98095238095234,-2.9999999999999822,26.277495769922673,1.178119111762918,1,3.5
71,18.07487268854832,-1.251272186518445,29.60760037692329,-16.98444328072621,26.8954530467553,10.335497561750083,26.079718710230452,1.3435133004348636,18.746492580670257,7.466444770911241,26.424996755525207,-29.97459685104005,38.13053477024526,-17.965935398710506,35.38332012991501,-8.67634280061338,34.75872700043024,-4.494036678031669,36.637726947113514,1.0523846184973706,50.98095238095234,-2.9999999999999822,26.079718710230452,1.3435133004348636,1,3.5500000000000003
72,17.808654770205038,-1.1032565340682368,29.326111088326194,-16.99168718657199,26.55514643115636,10.527080080532624,25.88001443345216,1.5129677235798296,18.48905761594424,7.687804468416355,26.27361023226913,-30.02195226406166,37.9781180177664,-17.939785496665493,35.29828643246082,-8.57461140950795,34.63799165675234,-4.41386725888282,36.502289689583115,1.1207894177711861,50.98095238095234,-2.9999999999999822,25.88001443345216,1.5129677235798296,1,3.6
73,17.534530046333614,-0.9585647091948055,29.04278495916062,-16.995519969044466,26.20817162842026,10.719385775269417,25.678390673710005,1.6865182734238637,18.225326924163802,7.913288939885408,26.124133040301253,-30.065420884336802,37.825307356720074,-17.913491844270244,35.213102594092774,-8.473736074361632,34.51713126186864,-4.334658017625157,36.367259794880944,1.1887233812952822,50.98095238095234,-2.9999999999999822,25.678390673710005,1.6865182734238637,1,3.6500000000000004
74,17.25227755952379,-0.817476138718458,28.75786491734602,-16.995593646749285,25.85446656871244,10.912338446909954,25.474855165126428,1.8642008421929865,17.955102040816328,8.142857142857146,25.976728708768086,-30.104949013497357,37.67218008854499,-17.88708265139332,35.127802533758285,-8.373816699517263,34.396187958697894,-4.256488640762445,36.23271509280995,1.2561227313687955,50.98095238095236,-2.9999999999999822,25.474855165126428,1.8642008421929865,1,3.7
75,16.961885019918846,-0.6803113298241635,28.471572392897766,-16.99167784746569,25.494132387357404,11.105866646628648,25.2694530395681,2.0458819593473025,17.67829885331304,8.376255387458952,25.83152321832457,-30.140508010627087,37.51881351467982,-17.86058612790313,35.042420170404725,-8.274953189317623,34.27520389015845,-4.179438814798353,36.098733413173136,1.3229236902909254,50.98095238095234,-2.9999999999999822,25.2694530395681,2.0458819593473025,1,3.75
76,16.66417480787679,-0.5475551111557613,28.18404282421628,-16.984012635667966,25.127923040317043,11.299917926499567,25.062379019879913,2.2307507032828773,17.395290656761308,8.612379394172795,25.68849235566017,-30.17216946461774,37.36528493656336,-17.834030483668194,34.956989422979355,-8.177245448105495,34.15422119916897,-4.1035882262366465,35.96539258577358,1.389062480360799,50.98095238095234,-2.9999999999999822,25.062379019879913,2.2307507032828773,1,3.8000000000000003
77,16.360177971309326,-0.4197333917218307,27.89539015179808,-16.97295568500419,24.756755688712637,11.494444588821716,24.853865226651205,2.417826789629735,17.106565098192497,8.849912236069294,25.54757435897277,-30.200030021813085,37.21167165563431,-17.807443928557085,34.87154421042969,-8.080793380223689,34.03328202864798,-4.0290165615810665,35.832770440414365,1.4544753238775714,50.98095238095234,-2.9999999999999822,24.853865226651205,2.417826789629735,1,3.85
78,16.050925558128117,-0.29737208053087416,27.60572831613959,-16.95886466912232,24.38154749366532,11.689398935894125,24.6441437804713,2.6061299340179556,16.812609824637924,9.087536986219094,25.408707466460243,-30.22418632855674,37.05805097333135,-17.78085467243818,34.786118451702926,-7.985696890015027,33.91242852151397,-3.9558035073353235,35.700944806898455,1.5190984431404042,50.98095238095234,-2.9999999999999822,24.6441437804713,2.6061299340179556,1,3.9000000000000004
79,15.737448616244828,-0.18099708659148547,27.315171257737312,-16.942097261670423,24.003215616296373,11.884733270015792,24.433446801929485,2.794679852077593,16.513912483128884,9.323936717692813,25.271829916320492,-30.244735031192576,36.90450019109331,-17.75429092518012,34.700746065746486,-7.892055881822286,33.791702820685515,-3.8840287500031554,35.56999351502897,1.582868060448443,50.98095238095234,-2.9999999999999822,24.433446801929485,2.794679852077593,1,3.95
80,15.420778193571145,-0.07113431891219107,27.023832917087734,-16.923011136296513,23.62267721772696,12.080399893485719,24.22200641161519,2.982496259438705,16.210960720696754,9.557794503561118,25.136879946751442,-30.26177277606417,36.751096610358765,-17.727780896651257,34.61546097150768,-7.79997025998826,33.67114706908108,-3.813771976088311,35.43999439460892,1.6457203981008777,50.98095238095234,-2.9999999999999822,24.22200641161519,2.982496259438705,1,4.0
81,15.101945338018728,0.03169031349847302,26.731827234687348,-16.901963966648566,23.240849459078277,12.276351108602917,24.010054730117574,3.1685988717313665,15.904242184372855,9.787793416894615,25.00379579595107,-30.275396209515332,36.59791753256655,-17.701352796720183,34.53029708793389,-7.709539928855786,33.55080340961933,-3.74511287209448,35.31102527544132,1.7075916783968355,50.98095238095234,-2.9999999999999822,24.010054730117574,3.1685988717313665,1,4.05
82,14.781981097499246,0.12695090163192732,26.439268151032657,-16.879313426374686,22.858649501471604,12.472539217666402,23.797823878026144,3.352007404585597,15.594244521188534,10.012616530763903,24.872515702117177,-30.285701977889758,36.445040259155355,-17.675034835255374,34.44528833397245,-7.620864792767635,33.43071398521869,-3.6781311245254265,35.18316398732922,1.768418123635457,50.98095238095236,-2.9999999999999822,23.797823878026144,3.352007404585597,1,4.1000000000000005
83,14.46191651992434,0.2141215364796551,26.146269606620116,-16.855417189122825,22.476994506028127,12.66891652297516,23.58554597593014,3.531741573631523,15.281455378175073,10.230946918239669,24.742977903447695,-30.29278672753118,36.292542091563924,-17.648855222125277,34.36046862857071,-7.534044756066621,33.31092093879777,-3.6129064198848577,35.056488360075654,1.8281359561159374,50.98095238095234,-2.9999999999999822,23.58554597593014,3.531741573631523,1,4.15
84,14.142782653205794,0.2926763090330866,25.852945541946283,-16.83063292854107,22.09680163386902,12.865435326828221,23.37345314441886,3.706821094499136,14.966362402363858,10.441467652392518,24.615120638140645,-30.296747104783286,36.14050033123092,-17.62284216719847,34.27587189067607,-7.449179723095505,33.19146641327511,-3.549518444676505,34.931076223483615,1.886681398137413,50.98095238095236,-2.9999999999999964,23.37345314441886,3.706821094499136,1,4.2
85,13.825610545255165,0.36208931028367114,25.559409897507578,-16.805318318277386,21.71898804611551,13.062047931524578,23.161777504081734,3.8762656828185347,14.649453240786231,10.642861806293084,24.488882144393806,-30.297679755989833,35.98899227959513,-17.597023880343418,34.191532039235796,-7.366369598197139,33.07239255156922,-3.4880468854041236,34.80700540735629,1.9439906719990592,50.98095238095236,-2.9999999999999964,23.161777504081734,3.8762656828185347,1,4.25
86,13.511431243984196,0.42183463122290193,25.265776613800533,-16.77983103197983,21.344470903888826,13.258706639363249,22.950751175507996,4.039095054219768,14.331215540473444,10.833812453011992,24.364200660405167,-30.295681327494492,35.83809523809524,-17.571428571428573,34.107482993197266,-7.2857142857142865,32.95374149659863,-3.4285714285714213,34.68435374149661,2.000000000000007,50.98095238095236,-2.9999999999999964,22.950751175507996,4.039095054219768,1,4.3
87,13.20106647767395,0.471522560225404,24.97214208545131,-16.754471489915204,20.973988499858592,13.455336281595345,22.74056266664344,4.194538182667427,14.012065639125423,11.013286927087707,24.2410066025381,-30.290845156664957,35.68787169338208,-17.54607904391316,34.02375213264759,-7.207292239702033,32.83554716324444,-3.371154183283587,34.563182782979574,2.0546591703636206,50.98095238095236,-3.0000000000000018,22.32812304432422,4.662379189930224,1,4.3500000000000005
88,12.894500696083337,0.5113081751987809,24.678532523605213,-16.729311098825686,20.607563652888373,13.651751805280428,22.5312260348593,4.342661075464182,13.69213463711623,11.181389608930074,24.11919909981802,-30.28325134496445,35.53832487295507,-17.520976475619204,33.940340682232666,-7.131096113064475,32.717810554237765,-3.315786949051621,34.44348899796817,2.107972235010117,50.98095238095236,-3.0000000000000018,21.718447058514307,5.2726975338131234,1,4.4
89,12.591509029340635,0.5414827514337879,24.38495659353709,-16.704364012072197,20.24504031339012,13.847740686430118,22.32271172488339,4.483738998247246,13.371482325488396,11.338509140416766,23.998669459435845,-30.272976684880145,35.38944318952569,-17.49611663795927,33.857243327738146,-7.057097108418066,32.60052444427239,-3.262443947987956,34.32525257989732,2.159956811783879,50.9809523809524,-2.9999999999999964,21.121723218078166,5.870050085868448,1,4.45
90,12.291866607574192,0.5623375642212765,24.09142296052196,-16.679644383015667,19.88626243177582,14.043090401056126,22.11499018144329,4.618047216653826,13.050168495284453,11.485034163425414,23.8793089885825,-30.260097968899224,35.24121505580544,-17.471495302346074,33.77445475494981,-6.985266428379133,32.483681608041884,-3.211099402205055,34.20845372220195,2.210630518529318,50.9809523809524,-3.0000000000000018,20.537951523015828,6.4544368460962245,1,4.5
91,11.995348560912284,0.5741638888520018,23.79794028983471,-16.655166365017045,19.53107395845736,14.237588425170072,21.908031849266813,4.74586099632113,12.728252937547033,11.621353319833723,23.76100899444893,-30.244691989508862,35.09362888450578,-17.447108240192268,33.69196964965323,-6.915575275564081,32.36727482024002,-3.1617275338153896,34.09307261831699,2.2600109730908393,50.98095238095236,-3.0000000000000018,19.967131973327305,7.025857814496455,1,4.55
92,11.70173001948325,0.5772530006167529,23.504517246750297,-16.630944111437305,19.17931884384683,14.431022234783624,21.701807173081697,4.867455602886345,12.405795443318667,11.747855251519315,23.643660784226054,-30.226835539196234,34.946673088338244,-17.42295122291052,33.60978269763413,-6.847994852589348,32.25129685556044,-3.1143025649313905,33.97908946167735,2.30811579331283,50.9809523809524,-3.0000000000000018,19.409264569012606,7.5843129910691225,1,4.6000000000000005
93,11.41078611341538,0.5718961748063475,23.21116249654365,-16.60699177563736,18.83084103835612,14.623179305908435,21.496286597615537,4.9831063019867035,12.082855803641877,11.864928600359894,23.527155665104694,-30.206605410448475,34.80033608001428,-17.399020021913486,33.527888584678095,-6.782496362071263,32.13574048869679,-3.0687987176654987,33.8664844457179,2.354962597039711,50.9809523809524,-3.0000000000000018,18.864349310071688,8.129802375814231,1,4.65
94,11.122291972837033,0.5583846867115893,22.917884704489737,-16.58332351097812,18.48548449239722,14.813847114556163,21.29144056759614,5.093088359259398,11.75949380955931,11.972962008233106,23.411384944275817,-30.184078395752774,34.654606272245445,-17.37531040861381,33.44628199657085,-6.7190510066262314,32.02059849434286,-3.0251902141301925,33.75523776387363,2.4005690021158843,50.9809523809524,-3.0000000000000018,18.332386196504604,8.662325968731766,1,4.7
95,10.836022727876463,0.5370098116232427,22.62469253586349,-16.5599534708206,18.143093156382058,15.002813136738474,21.087239527751166,5.1976770403416275,11.43576925211352,12.072344117016625,23.296239928930365,-30.15933128759635,34.509472077743176,-17.351818154424194,33.36495761909812,-6.657629988870663,31.905863647192305,-2.983451276437905,33.645329609579456,2.4449526263857115,50.9809523809524,-3.0000000000000018,17.813375228311337,9.181883769821766,1,4.75
96,10.55175350866202,0.5080628248321065,22.33159465593986,-16.53689580852569,17.80351098072268,15.189864848467007,20.883653922808328,5.297147610870593,11.111741922347054,12.163463568588114,23.181611926259265,-30.132440878466312,34.36492190921904,-17.328539030757284,33.28391013804547,-6.598204511420962,31.79152872193882,-2.943556126701085,33.53674017627032,2.488131087693642,50.9809523809524,-3.0000000000000018,17.307316405491857,9.688475779084204,1,4.800000000000001
97,10.269259445322009,0.47183500162896475,22.03859972999373,-16.514164677454392,17.466581915831014,15.374789725753438,20.680654197495365,5.391775336483524,10.787471611302486,12.246709004825242,23.06739224345339,-30.103483960849832,34.22094417938444,-17.305468809025747,33.20313423919865,-6.540745776893499,31.677586493276042,-2.905478987032199,33.4294496573811,2.5301220038840446,50.9809523809524,-3.0000000000000258,16.81420972804615,10.182101996519068,1,4.8500000000000005
98,9.988315667984697,0.4286176173046596,21.745716423300102,-16.491774230967586,17.13214991211901,15.557375244609426,20.478210796539926,5.481835482817621,10.463018110022329,12.322469067605663,22.953472187703667,-30.07253732723411,34.07752730095094,-17.282603260642226,33.12262460834328,-6.485224987904647,31.564029735897662,-2.869194079543691,33.323438246346754,2.5709429928013487,50.9809523809524,-3.0000000000000018,16.334055195974287,10.662762422126397,1,4.9
99,9.708697306778454,0.37870194714992667,21.452953401133946,-16.46973862242625,16.80005891999867,15.737408881046617,20.276294164669807,5.567603315510083,10.138441209549244,12.391132398807061,22.839743066201002,-30.039677770106305,33.93465968662998,-17.259938157019388,33.04237593126507,-6.431613347070812,31.450851224497452,-2.8346756263480093,33.218686136602145,2.610611672289947,50.9809523809524,-3.0000000000000018,15.866852809276262,11.13045705590616,1,4.95
100,9.430179491831552,0.32237926645560805,21.1603193287701,-16.44807200519129,16.470152889881923,15.914678111076675,20.074874746612664,5.649354100198121,9.813800700925722,12.453087640307091,22.72609618613634,-30.004982081953596,33.79232974913314,-17.2374692695699,32.96238289374967,-6.3798820570084,31.33804373376902,-2.801897849557606,33.11517352158222,2.6491456601942245,50.9809523809524,-3.0000000000000018,15.412602567951959,11.585185897858352,1,5.0
101,9.15253735327233,0.2599408505124782,20.867822871483554,-16.42678853262369,16.14227577218078,16.088970410711244,19.873922987096208,5.72736310251892,9.48915637519437,12.50872343398342,22.612422854700615,-29.968527055263134,33.65052590117183,-17.215192369706465,32.88264018158272,-6.3300023203337865,31.22560003840605,-2.77083497128492,33.01288059472198,2.6865625743586183,50.9809523809524,-3.0000000000000018,14.97130447200155,12.026948947982998,1,5.050000000000001
102,8.875546021229098,0.19167797461133093,20.575472694549333,-16.405902358084404,15.816271517307227,16.260073255962013,19.673409330848216,5.801905588109701,9.164568023397734,12.558428421713696,22.49861437908464,-29.93038948252212,33.50923655545756,-17.19310322884167,32.80314248054995,-6.281945339663374,31.11351291310233,-2.7414612136424283,32.91178754945629,2.7228800326274847,50.9809523809524,-3.0000000000000258,14.5429585214249,12.455746206280082,1,5.1000000000000005
103,8.598980625830126,0.11788191404294537,20.28327746324223,-16.385427634934345,15.491984075673159,16.427774122840585,19.473304222596262,5.873256822607693,8.84009543657842,12.602591245375628,22.384562066479468,-29.89064615621772,33.36845012470193,-17.17119761838824,32.72388447643694,-6.235682317613553,31.001775132551426,-2.713750798742569,32.81187457922006,2.758115652845265,50.98095238095244,-3.0000000000000258,14.127564716222073,12.871577672749611,1,5.15
104,8.322616297203808,0.038843944098134665,19.991245842837287,-16.365378516534456,15.169257397690636,16.59186048735867,19.27357810706816,5.941692071650056,8.515798405778938,12.64160054684684,22.270157224075902,-29.849373868837063,33.22815502161629,-17.149471309758756,32.644860855029506,-6.191184456800683,30.8903794714471,-2.6876779486977913,32.713121877448245,2.792287052856336,50.9809523809524,-3.0000000000000258,13.725123056393064,13.274443347391587,1,5.2
105,8.046228165478404,-0.04514465993229294,19.699386498609414,-16.345769156245687,14.84793543377154,16.752119825527924,19.07420142899163,6.007486600874031,8.191736722041895,12.675844968005023,22.155291159064923,-29.806649412867383,33.088339658912176,-17.127920074365992,32.566066302113185,-6.1484229598412,30.779318704482993,-2.663216885620552,32.615509637575705,2.825411850505108,50.9809523809524,-3.0000000000000258,13.335633541937819,13.664343230206008,1,5.25
106,7.7695913607821945,-0.13379262275757753,19.407708095833584,-16.32661370742899,14.52786213432786,16.90833961335995,18.87514463309431,6.070915675916803,7.867970176409844,12.705713150727806,22.039855178637453,-29.762549580795785,32.94899244930116,-17.10653968362253,32.48749550347367,-6.107369029351464,30.668585606352813,-2.6403418316233043,32.51901805303746,2.857507663635988,50.9809523809524,-3.0000000000000258,12.95909617285643,14.041277321192855,1,5.300000000000001
107,7.492481013243545,-0.22680866908691086,19.116219299784667,-16.30792632344529,14.20888144977161,17.06030732686646,18.676378164104,6.132254562415586,7.5445585599253375,12.731593736892913,21.92374058998437,-29.717151165109485,32.81010180549465,-17.085325908941073,32.40914314489668,-6.067993867947884,30.558172951750308,-2.619027008818472,32.423627317268355,2.888592110093368,50.9809523809524,-3.0000000000000018,12.595510949148826,14.405245620352147,1,5.3500000000000005
108,7.214672252990752,-0.32390152362948954,18.824928775737654,-16.289721157655567,13.890837330514739,17.20781044205909,18.47787246674833,6.191778526007595,7.221561663630992,12.753875368377964,21.80683870029655,-29.670530958295643,32.671656140204185,-17.064274521734273,32.33100391216788,-6.030268678246855,30.448073515369067,-2.5992466393185705,32.32931762370335,2.918682807721662,50.98095238095244,-3.0000000000000258,12.244877870815031,14.756248127683907,1,5.4
109,6.935940210152104,-0.4247799110945294,18.533845188967497,-16.2720123634207,13.573573726969196,17.350636434949497,18.27959798575508,6.249762832330021,6.8990392785692976,12.772946687060635,21.689040816765022,-29.622765752841445,32.533643866141254,-17.043381293414807,32.25307249107288,-5.994164662864754,30.33828007190282,-2.580974945235972,32.23606916577733,2.947797374365273,50.9809523809524,-3.0000000000000258,11.90719693785504,15.094284843188083,1,5.45
110,6.656060014855953,-0.529152556191232,18.24297720474911,-16.254814094101686,13.256934589546981,17.48857278154934,18.081525165851858,6.30648274702008,6.577051195782879,12.789196334818616,21.570238246580605,-29.573932341234045,32.396053396017265,-17.022641995395265,32.17534356739742,-5.959653024417989,30.228785396045257,-2.5641861486831763,32.1438621369253,2.975953427868583,50.98095238095244,-3.0000000000000258,11.582468150268884,15.419355766864694,1,5.5
111,6.3748067972305495,-0.6367281836287889,17.952333488357418,-16.238140503059476,12.940763868660003,17.6214069578703,17.88362445176648,6.362213535714981,6.2556572063142895,12.803012953529553,21.450322296934246,-29.524107515960576,32.258873142543834,-17.00205239908838,32.097811826927064,-5.926704965522912,30.1195822624901,-2.548854471772632,32.05267673058204,3.0031685860760264,50.9809523809524,-3.0000000000000258,11.270691508056512,15.731460898713781,1,5.550000000000001
112,6.0919556874042815,-0.7472155181164453,17.661922705067447,-16.222005743654968,12.624905514720304,17.748926439924002,17.685866288226592,6.417230464051911,5.934917101206111,12.814785185071083,21.3291842750169,-29.47336806950829,32.12209151843248,-16.98160827590682,32.02047195544761,-5.895291688795965,30.010663445930927,-2.534954136616754,31.962493140182637,3.029460466831947,50.98095238095244,-3.0000000000000258,10.971867011217963,16.030600238735275,1,5.6000000000000005
113,5.807281815505414,-0.8603232843633686,17.37175352015403,-16.20642396924915,12.309203478139796,17.870918703722097,17.48822111995991,6.471808797668086,5.614890671500877,12.824901671320925,21.20671548801944,-29.421790794364288,31.985696936394554,-16.96130539726322,31.943318638744646,-5.865384396853508,29.902021721061598,-2.5224593653280567,31.873291559161927,3.0548466879808185,50.9809523809524,-3.0000000000000258,10.685994659753206,16.316773786929232,1,5.65
114,5.520560311662285,-0.9757602070787746,17.081834598892158,-16.191409333202955,11.993501709330527,17.987171225276263,17.2906593916942,6.526223802200724,5.295637708241172,12.833751054156707,21.082807243132773,-29.36945248301579,31.849677809141646,-16.94113953457024,31.866346562603923,-5.836954292311926,29.79364986257566,-2.5113443800189215,31.785052180954864,3.079344867366989,50.9809523809524,-3.0000000000000258,10.41307445366224,16.58998154329562,1,5.7
115,5.23156630600315,-1.0932350109718891,16.79217460655679,-16.176975988877295,11.677644158704368,18.09747148059816,17.09315154815711,6.580750743287005,4.97721800246956,12.841721975456117,20.957350847547858,-29.31642992794997,31.714022549385284,-16.921106459240544,31.78955041281099,-5.809972577787648,29.685540645166874,-2.5015834028018644,31.6977551989963,3.102972622834884,50.98095238095244,-3.0000000000000258,10.153106392945116,16.85022350783446,1,5.75
116,4.940074928656392,-1.212456420751865,16.50278220842283,-16.16313808963311,11.361474776673308,18.20160694569944,16.895668034076365,6.6356648865641645,4.659691345228584,12.84920307709682,20.830237608455533,-29.262799921653922,31.57871956983684,-16.90120194268679,31.712924875151575,-5.784410455897007,29.577686843528824,-2.493150655789284,31.61138080672122,3.125747572228915,50.9809523809524,-3.0000000000000258,9.906090477601769,17.097499680545738,1,5.800000000000001
117,4.645861309750268,-1.3331331611279862,16.21366606976528,-16.149909788831398,11.044837513649384,18.299365096591757,16.698179294179738,6.691241497669385,4.343117527560867,12.856583000956446,20.701358833046815,-29.2086392566149,31.443757283207944,-16.88142175632168,31.6364646354114,-5.760239129256458,29.47008123235537,-2.486020361093678,31.525909197564634,3.147687333393454,50.98095238095244,-3.0000000000000258,9.672026707632263,17.33181006142946,1,5.8500000000000005
118,4.348700579413144,-1.4549739568093814,15.92483485585899,-16.137305239833076,10.727576320044484,18.390533409286764,16.500655773194826,6.74775584223989,4.027556340508936,12.864250388912714,20.570605828512537,-29.15402472532003,31.309124102209974,-16.86176167155781,31.560164379376047,-5.737429800482342,29.36271658634003,-2.4801667408274457,31.441320564961227,3.1688095241729264,50.9809523809524,-3.0000000000000258,9.450915083036552,17.55315465048563,1,5.9
119,4.048367867773301,-1.577687532505329,15.636297231978986,-16.125338595999086,10.40953514627066,18.474899359796126,16.303067915849397,6.805483185912863,3.7130675751153617,12.872593882843256,20.437869902043712,-29.09903312025652,31.17480843955452,-16.842217459807916,31.48401879283129,-5.715953672191098,29.255585680176637,-2.475564017103088,31.357595102346192,3.189131762411719,50.98095238095244,-3.0000000000000258,9.242755603814619,17.76153344771424,1,5.95
120,3.7446383049590075,-1.7009826129249779,15.348061863400162,-16.114024010690372,10.090557942739803,18.55225042413152,16.105386166871213,6.864698794325538,3.3997110224227147,12.882002124625737,20.303042360831135,-29.04374123391152,31.040798707953034,-16.822784892484606,31.408022561562714,-5.695781946999066,29.148681288558777,-2.472186412033025,31.274713003154286,3.2086716659542525,50.98095238095244,-3.0000000000000258,9.047548269966544,17.95694645311528,1,6.0
121,3.437287021098633,-1.8245679227775438,15.060137415397463,-16.103375637267842,9.770488659863906,18.622374078304578,15.907580970987901,6.925677933115083,3.0875464734735605,12.89286375613784,20.166014512065765,-28.98822585877216,30.90708332011699,-16.80345974100054,31.332170371355964,-5.676885827522669,29.041996186180157,-2.470008147729713,31.192654460820474,3.227446852644914,50.9809523809524,-3.0000000000000258,8.86529308149224,18.13939366668877,1,6.050000000000001
122,3.126089146320478,-1.9481521867722424,14.772532553245837,-16.093407629092503,9.449171248054979,18.685057798326934,15.709622772927199,6.9886958679187465,2.7766337193104613,12.905567419257224,20.026677662938567,-28.932563787325684,30.773650688757947,-16.784237776768453,31.256456907996782,-5.659236516378297,28.93552314773448,-2.4690034463056203,31.111399668779615,3.2454749403280996,50.98095238095244,-3.0000000000000258,8.695990038391752,18.308875088434704,1,6.1000000000000005
123,2.810819810752866,-2.071444129618304,14.485255942220233,-16.084134139525254,9.126449657724903,18.740089060210302,15.511482017416832,7.054027864373702,2.467032550976004,12.920501755861547,19.884923120640416,-28.87683181205922,30.640489226587324,-16.76511477120091,31.180876857270825,-5.642805216182316,28.82925494791542,-2.469146529873171,31.03092882046674,3.2627735468482255,50.9809523809524,-3.0000000000000258,8.53963914066508,18.46539071835308,1,6.15
124,2.491254144524105,-2.194152476024892,14.198316247595566,-16.07556932192707,8.802167839285762,18.787255339966315,15.31312914918449,7.121949188117182,2.1588027595127457,12.938055407828477,19.740642192362237,-28.82110672545995,30.50758734631667,-16.746086495710642,31.10542490496376,-5.62756312955116,28.723184361416735,-2.4704116205448323,30.95122210931677,3.2793602900496883,50.9809523809524,-3.0000000000000258,8.396240388312213,18.608940556443898,1,6.2
125,2.1671672777624504,-2.315985950701227,13.911722134646798,-16.06772732965887,8.47616974314942,18.826344113606613,15.11453461295791,7.19273510478637,1.8520041359632347,12.95861701703569,19.59372618529494,-28.765465320015053,30.374933460657445,-16.72714872171029,31.030095736861234,-5.6134814591011795,28.617304162932033,-2.472772940433057,30.87225972876453,3.295252787776904,50.98095238095244,-3.0000000000000258,8.26579378133317,18.73952460270715,1,6.25
126,1.8383343405962718,-2.4366532783565047,13.625482268648875,-16.06062231608159,8.148299319727883,18.857142857142858,14.915668853464782,7.266660880018474,1.54669647137005,12.982575225360854,19.44406640662943,-28.70998438821168,30.242515982321205,-16.708297220612472,30.954884038748894,-5.600531407448781,28.51160712715498,-2.4762047116502885,30.79402187224498,3.3104686578742486,50.9809523809524,-3.0000000000000258,8.148299319727883,18.857142857142858,1,6.300000000000001
127,1.5046074927424575,-2.5559039576962843,13.339595012697739,-16.054246963943267,7.818452456329189,18.87952865168128,14.71650997910361,7.343912406050002,1.242896424764095,13.010222881495377,19.291587185039813,-28.65472758206212,30.110323324019358,-16.689527763829926,30.87978449641247,-5.5886841772103475,28.406086028779338,-2.480681156308999,30.716488733193103,3.3250255181861297,50.9809523809524,-3.0000000000000018,7.818452456329189,18.87952865168128,1,6.3500000000000005
